Date,Demand(MW),Temp(C),IsHoliday,humidity,feelslike,Barisal_Demand,Chittagong_Demand,Comilla_Demand,Dhaka_Demand,Khulna_Demand,Mymensingh_Demand,Rajshahi_Demand,Rangpur_Demand,Sylhet_Demand
2024-12-31,10600,18.7,0,77.9,18.7,291.0,1002.0,869.0,3985,1174.0,869.0,941.0,691.0,360
2024-12-30,10800,21.8,0,61.4,21.7,293.0,1036.0,879.0,4031,1205.0,855.0,967.0,706.0,360
2024-12-29,10800,21.2,0,65.4,21.2,293.0,961.0,884.0,3891,1150.0,829.0,965.0,643.0,348
2024-12-28,9850,21.2,0,66.0,21.2,299.0,1014.0,891.0,3798,1170.0,838.0,949.0,688.0,364
2024-12-27,10600,21.4,1,59.5,21.3,283.0,868.0,789.0,3013,1074.0,750.0,880.0,627.0,336
2024-12-26,10600,21.9,0,58.3,21.8,297.0,1068.0,889.0,3958,1173.0,863.0,964.0,707.0,352
2024-12-25,10500,21.2,0,58.8,21.2,289.0,994.0,882.0,3886,1150.0,864.0,961.0,710.0,365
2024-12-24,10700,20.5,0,65.3,20.5,296.0,1064.0,913.0,3891,1184.0,869.0,965.0,717.0,364
2024-12-23,10700,20.4,0,68.1,20.4,304.0,1014.0,855.0,4004,1160.0,873.0,971.0,726.0,367
2024-12-22,10600,19.8,0,75.6,19.8,290.0,982.0,873.0,3972,1188.0,841.0,978.0,730.0,358
2024-12-21,9200,20.1,0,74.1,20.1,323.0,948.0,889.0,3739,1112.0,853.0,968.0,649.0,359
2024-12-19,10500,20.3,0,68.6,20.3,295.0,1063.0,849.0,3930,1172.0,855.0,993.0,709.0,369
2024-12-17,10250,20.9,0,60.4,20.8,300.0,1110.0,859.0,3648,1138.0,835.0,972.0,665.0,370
2024-12-16,9500,19.9,0,64.5,19.8,278.0,825.0,796.0,2704,1105.0,801.0,932.0,691.0,341
2024-12-15,10200,19.4,0,69.3,19.4,277.0,1021.0,863.0,3808,1166.0,851.0,1001.0,748.0,357
2024-12-14,10000,18.8,0,73.6,18.8,296.0,977.0,847.0,3813,1081.0,807.0,946.0,737.0,367
2024-12-13,10000,18.5,1,82.1,18.5,263.0,874.0,759.0,3014,1057.0,781.0,882.0,661.0,328
2024-12-11,10300,19.0,0,71.2,19.0,292.0,974.0,900.0,3903,1160.0,823.0,955.0,695.0,362
2024-12-10,10300,20.6,0,74.5,20.6,290.0,992.0,869.0,3954,1172.0,878.0,968.0,731.0,372
2024-12-09,10600,20.3,0,75.7,20.3,299.0,1050.0,846.0,3909,1135.0,842.0,918.0,700.0,363
2024-12-08,10800,20.5,0,57.0,20.5,297.0,965.0,847.0,3886,1157.0,825.0,983.0,729.0,347
2024-12-07,10000,20.8,0,50.5,20.8,298.0,948.0,845.0,3706,1183.0,855.0,966.0,696.0,374
2024-12-06,9500,21.3,1,56.2,21.3,274.0,955.0,772.0,3050,1061.0,757.0,884.0,655.0,347
2024-12-05,10900,22.6,0,63.6,22.5,272.0,1113.0,873.0,4134,1176.0,842.0,984.0,718.0,383
2024-12-04,11200,22.5,0,62.5,22.4,294.0,1139.0,897.0,4171,1162.0,802.0,956.0,728.0,371
2024-12-03,10800,23.5,0,61.0,23.4,300.0,1146.0,923.0,4236,1166.0,857.0,993.0,726.0,385
2024-12-02,10900,23.5,0,60.1,23.4,282.0,1132.0,905.0,4118,1120.0,850.0,975.0,702.0,399
2024-12-01,10900,23.9,0,61.5,23.8,304.0,1182.0,898.0,4153,1131.0,862.0,990.0,731.0,388
2024-11-30,10600,24.2,0,66.2,24.3,313.0,1171.0,952.0,4053,1146.0,859.0,953.0,740.0,415
2024-11-29,9200,24.9,1,57.4,24.8,282.0,1048.0,827.0,3324,1035.0,738.0,840.0,575.0,360
2024-11-28,10800,23.6,0,61.4,23.5,281.0,1075.0,921.0,4215,1171.0,840.0,945.0,682.0,394
2024-11-27,10800,23.1,0,65.6,23.0,291.0,990.0,910.0,4236,1153.0,849.0,954.0,667.0,390
2024-11-26,10600,22.7,0,64.8,22.7,284.0,1043.0,923.0,4103,1159.0,845.0,957.0,723.0,404
2024-11-25,10700,22.9,0,62.1,22.9,287.0,1094.0,910.0,4038,1133.0,809.0,953.0,711.0,379
2024-11-24,11000,23.5,0,64.8,23.4,294.0,1159.0,916.0,4017,1136.0,834.0,952.0,710.0,377
2024-11-23,10500,24.1,0,65.9,24.2,301.0,1017.0,931.0,3957,1098.0,803.0,921.0,647.0,380
2024-11-22,10800,23.8,1,61.2,23.7,267.0,912.0,815.0,3234,1051.0,772.0,864.0,626.0,348
2024-11-21,11000,23.7,0,62.8,23.5,297.0,1131.0,945.0,4249,1187.0,850.0,973.0,707.0,419
2024-11-20,11500,23.9,0,63.3,23.7,301.0,1123.0,981.0,4240,1175.0,851.0,985.0,733.0,444
2024-11-19,11100,24.2,0,64.7,24.1,299.0,1111.0,960.0,4300,1191.0,867.0,957.0,736.0,423
2024-11-18,11300,23.8,0,62.2,23.8,293.0,1097.0,955.0,4263,1144.0,890.0,962.0,729.0,426
2024-11-17,11800,24.3,0,54.6,24.1,304.0,1142.0,1001.0,4239,1176.0,871.0,947.0,714.0,424
2024-11-15,11500,25.6,1,69.7,25.9,443.0,1298.0,1316.0,5032,1572.0,1092.0,1288.0,787.0,563
2024-11-14,12400,26.2,0,68.5,26.6,337.0,1282.0,1100.0,4787,1283.0,866.0,1042.0,723.0,457
2024-11-13,12800,26.3,0,65.1,26.7,329.0,1227.0,1115.0,4780,1330.0,964.0,1094.0,724.0,484
2024-11-12,12550,27.3,0,57.7,27.6,358.0,1256.0,1175.0,4690,1308.0,915.0,1070.0,690.0,472
2024-11-11,12500,27.2,0,63.7,27.8,371.0,1325.0,1265.0,4516,1337.0,902.0,1061.0,643.0,466
2024-11-10,13000,26.7,0,65.8,27.2,353.0,1155.0,1139.0,4576,1339.0,908.0,1088.0,662.0,458
2024-11-09,12000,26.5,0,64.3,26.9,354.0,1119.0,1137.0,4617,1333.0,942.0,1128.0,674.0,462
2024-11-08,12000,26.9,1,65.9,27.4,331.0,1032.0,1043.0,3810,1342.0,968.0,1054.0,682.0,433
2024-11-07,13000,26.5,0,71.4,27.5,351.0,1141.0,1082.0,4849,1456.0,1011.0,1163.0,770.0,496
2024-11-06,13000,25.3,0,73.1,25.7,348.0,1250.0,1120.0,4830,1454.0,1000.0,1199.0,774.0,477
2024-11-05,13500,27.7,0,68.8,28.9,370.0,1180.0,1072.0,5005,1508.0,1029.0,1163.0,788.0,460
2024-11-04,13500,27.9,0,71.3,29.6,420.0,1232.0,1266.0,4953,1482.0,1028.0,1174.0,717.0,555
2024-11-03,14000,27.8,0,75.0,29.7,420.0,1240.0,1239.0,4969,1491.0,1054.0,1165.0,753.0,549
2024-11-02,13000,28.2,0,73.8,30.6,420.0,1148.0,1302.0,4791,1515.0,1051.0,1194.0,678.0,524
2024-11-01,13200,28.8,1,74.7,32.4,417.0,1120.0,1250.0,4284,1480.0,1008.0,1138.0,663.0,527
2024-10-31,14000,29.2,0,77.7,34.4,443.0,1298.0,1316.0,5032,1572.0,1092.0,1288.0,787.0,563
2024-10-30,14000,29.3,0,75.6,34.1,424.0,1273.0,1287.0,5150,1563.0,1070.0,1223.0,793.0,546
2024-10-29,14800,28.8,0,74.0,31.9,432.0,1229.0,1279.0,5200,1583.0,1057.0,1242.0,775.0,574
2024-10-28,14300,29.2,0,71.4,32.4,405.0,1215.0,1346.0,5111,1610.0,1112.0,1218.0,768.0,572
2024-10-27,14300,28.9,0,77.4,32.5,439.0,1263.0,1367.0,5096,1580.0,1104.0,1216.0,726.0,578
2024-10-26,13200,28.6,0,79.5,32.7,411.0,1369.0,1320.0,4887,1534.0,1103.0,1069.0,630.0,579
2024-10-25,11000,27.4,1,80.9,30.3,374.0,1180.0,1190.0,3962,1205.0,943.0,893.0,533.0,536
2024-10-24,12800,25.2,0,87.6,25.9,261.0,1280.0,935.0,4421,1208.0,816.0,1004.0,698.0,442
2024-10-23,14650,28.0,0,83.7,32.4,404.0,1295.0,1309.0,5087,1448.0,1081.0,1068.0,755.0,540
2024-10-22,14500,29.5,0,76.3,34.0,448.0,1283.0,1388.0,5095,1586.0,1167.0,1324.0,769.0,610
2024-10-21,13800,28.1,0,74.1,30.1,396.0,1330.0,1272.0,5062,1533.0,1112.0,1296.0,808.0,570
2024-10-20,13800,27.8,0,79.1,30.1,396.0,1369.0,1294.0,5016,1509.0,1075.0,1276.0,801.0,570
2024-10-19,13700,28.0,0,82.5,31.0,382.0,1318.0,1280.0,4939,1495.0,1057.0,1243.0,783.0,554
2024-10-18,12800,26.9,1,90.7,29.4,405.0,1302.0,1238.0,3984,1353.0,873.0,1115.0,659.0,508
2024-10-17,14300,27.8,0,83.5,31.7,390.0,1402.0,1300.0,5072,1565.0,1027.0,1315.0,788.0,591
2024-10-16,14500,28.7,0,77.3,32.3,447.0,1244.0,1384.0,5108,1622.0,1204.0,1366.0,813.0,567
2024-10-15,14400,28.5,0,74.6,31.4,456.0,1257.0,1348.0,5050,1694.0,1132.0,1377.0,775.0,544
2024-10-14,15000,28.9,0,77.1,32.7,462.0,1282.0,1361.0,4906,1645.0,1156.0,1365.0,803.0,565
2024-10-13,14500,29.1,0,76.8,33.3,436.0,1234.0,1280.0,4833,1601.0,1166.0,1340.0,832.0,565
2024-10-12,14000,28.4,0,82.0,32.2,447.0,1235.0,1371.0,4790,1625.0,1177.0,1362.0,868.0,554
2024-10-11,14000,28.6,1,82.3,33.3,452.0,1229.0,1308.0,3885,1602.0,1067.0,1308.0,780.0,465
2024-10-10,13500,28.1,0,84.1,31.9,428.0,1246.0,1322.0,4852,1603.0,1173.0,1325.0,877.0,575
2024-10-09,14500,27.4,0,88.6,30.9,401.0,1479.0,1232.0,4966,1111.0,1084.0,1224.0,937.0,579
2024-10-08,15000,28.3,0,86.1,33.0,471.0,1313.0,1313.0,4785,1610.0,1079.0,1296.0,874.0,520
2024-10-07,15000,28.3,0,86.8,33.6,451.0,1412.0,1324.0,5164,1720.0,1110.0,1394.0,931.0,546
2024-10-06,14500,28.7,0,84.0,34.0,435.0,1292.0,1250.0,5002,1625.0,1088.0,1310.0,765.0,598
2024-10-05,12500,26.1,0,89.04285714285713,27.4,405.0,1308.0,1119.0,4781,1541.0,1021.0,1303.0,750.0,516
2024-10-03,14500,26.8,0,93.5,30.0,437.0,1198.0,1252.0,4827,1572.0,1045.0,1260.0,794.0,531
2024-10-02,15400,28.9,0,87.0,35.2,401.0,1098.0,1299.0,5043,1693.0,1322.0,1467.0,949.0,571
2024-10-01,15200,29.0,0,86.6,35.6,497.0,1330.0,1369.0,5308,1806.0,1197.0,1477.0,1008.0,604
2024-09-30,15500,29.3,0,90.8,38.2,496.0,1384.0,1393.0,4527,1831.0,1271.0,1396.0,1002.0,646
2024-09-29,15500,29.6,0,85.9,37.4,496.0,1417.0,1451.0,5276,1811.0,1241.0,1451.0,908.0,569
2024-09-28,13500,29.5,0,81.7,35.2,476.0,1417.0,1418.0,5206,1749.0,1149.0,1422.0,713.0,589
2024-09-27,13200,27.4,1,90.2,30.9,441.0,1233.0,1275.0,4216,1492.0,1009.0,1082.0,598.0,579
2024-09-26,14000,26.0,0,93.6,26.8,364.0,1362.0,1189.0,4641,1372.0,942.0,1063.0,636.0,534
2024-09-25,14000,27.0,0,93.1,31.1,409.0,1194.0,1226.0,4900,1464.0,987.0,1209.0,884.0,501
2024-09-24,15600,30.4,0,78.6,38.0,450.0,1334.0,1418.0,5371,1720.0,1239.0,1439.0,919.0,597
2024-09-23,16300,31.5,0,80.7,42.7,460.0,1250.0,1459.0,5619,1885.0,1279.0,1620.0,949.2857142857143,706
2024-09-22,15900,30.7,0,71.5,36.0,471.0,1423.0,1412.0,5540,1877.0,1294.0,1624.0,1083.0,668
2024-09-21,15700,29.0,0,79.2,34.7,385.0,1224.0,1237.0,4920,1725.0,836.0,790.0,912.0,518
2024-09-20,15500,33.0,1,73.7,44.3,487.0,1118.0,1426.0,5156,1833.0,1333.0,1585.0,1073.0,686
2024-09-19,16000,32.2,0,76.3,42.7,499.0,1431.0,1466.0,5690,1854.0,1278.0,1645.0,1055.0,715
2024-09-18,15400,31.0,0,77.3,39.5,488.0,1242.0,1500.0,5450,1767.0,1224.0,1592.0,1085.0,692
2024-09-17,15500,29.9,0,79.2,35.9,456.0,1408.0,1326.0,5337,1646.0,1247.0,1441.0,1032.0,682
2024-09-16,12600,28.1,0,85.5,32.4,386.0,1327.0,1326.0,4613,1370.0,1188.0,1204.0,911.0,656
2024-09-15,12000,26.1,0,82.42857142857143,27.1,235.0,1248.0,1101.0,4455,973.0,997.0,922.0,840.0,599
2024-09-14,13000,26.0,0,92.0,26.3,336.7142857142857,1144.0,963.0,4433,666.0,1084.0,1110.0,945.0,631
2024-09-13,15000,30.6,1,72.8,37.1,291.0,675.0,749.0,4490,1451.0,1205.0,1421.0,938.0,642
2024-09-12,15700,31.8,0,75.3,40.8,421.0,1077.0,1393.0,5550,1775.0,1255.0,1703.0,908.0,722
2024-09-11,15900,30.8,0,80.5,40.2,504.0,1362.0,1431.0,5407,1822.0,1307.0,1660.0,1036.0,690
2024-09-10,16200,29.7,0,82.9,36.9,501.0,1310.0,1456.0,5466,1846.0,1309.0,1588.0,955.0,667
2024-09-09,16200,30.7,0,75.4,38.0,481.0,1361.0,1471.0,5504,1814.0,1313.0,1650.0,1080.0,680
2024-09-08,15900,31.0,0,75.8,38.9,433.0,1401.0,1443.0,5437,1819.0,1299.0,1645.0,1075.0,676
2024-09-07,15500,30.5,0,81.8,39.2,479.0,1242.0,1464.0,5409,1829.0,1282.0,1519.0,1039.0,669
2024-09-06,14000,29.9,1,78.5,36.3,490.0,1288.0,1349.0,4642,1792.0,1241.0,1523.0,1028.0,661
2024-09-05,15600,29.3,0,86.9,37.1,448.0,1342.0,1354.0,5235,1847.0,1294.0,1489.0,948.0,686
2024-09-04,15500,30.0,0,81.4,37.2,480.0,1317.0,1441.0,5164,1815.0,1218.0,1518.0,1005.0,657
2024-09-03,15200,28.0,0,89.0,33.5,484.0,1318.0,1395.0,5081,1801.0,1221.0,1433.0,969.0,635
2024-09-02,15600,29.4,0,85.2,37.1,441.0,1202.0,1373.0,5330,1815.0,1249.0,1578.0,1044.0,607
2024-09-01,15500,29.5,0,82.3,36.6,441.0,1273.0,1342.0,5295,1776.0,1275.0,1529.0,968.0,611
2024-08-31,15000,30.4,0,76.8,37.7,454.0,1227.0,1350.0,5320,1815.0,1271.0,1559.0,1052.0,645
2024-08-30,14000,30.6,1,76.9,37.6,461.0,1202.0,1321.0,4611,1737.0,1217.0,1545.0,1059.0,647
2024-08-29,15000,30.6,0,77.1,37.7,461.0,1222.0,1283.0,5226,1772.0,1184.0,1549.0,1038.0,671
2024-08-28,14600,28.8,0,85.0,35.1,433.0,1216.0,1164.0,4910,1684.0,1239.0,1562.0,1011.0,629
2024-08-27,14000,28.3,0,85.8,33.3,421.0,1191.0,1160.0,5009,1599.0,1226.0,1409.0,1037.0,616
2024-08-26,12800,27.0,0,89.6,29.8,374.0,1144.0,1037.0,4689,1483.0,1166.0,1298.0,946.0,601
2024-08-25,14200,27.3,0,89.3,30.5,336.0,1066.0,819.0,4970,1569.0,1155.0,1385.0,983.0,586
2024-08-24,13700,29.2,0,80.1,34.9,410.0,1066.0,1147.0,4969,1658.0,1188.0,1449.0,1020.0,605
2024-08-23,12300,28.1,1,88.6,33.5,392.0,1048.0,1014.0,4144,1600.0,1098.0,1285.0,944.0,540
2024-08-22,14000,26.9,0,94.1,30.5,383.0,1147.0,855.0,4733,1656.0,1006.0,1331.0,909.0,495
2024-08-21,13500,27.4,0,88.95714285714287,32.4,401.0,1223.0,826.0,4902,1725.0,1079.0,1449.0,918.0,482
2024-08-20,13500,28.5,0,85.9,33.3,436.0,1173.0,1241.0,4966,1730.0,952.0,1459.0,810.0,540
2024-08-19,15000,26.7,0,90.9,28.8,404.0,1197.0,967.0,4664,1625.0,1065.0,1470.0,987.0,435
2024-08-18,15000,27.6,0,88.7,31.7,432.0,1196.0,1271.0,4889,1645.0,1197.0,1452.0,1014.0,598
2024-08-17,14500,28.1,0,81.7,32.3,413.0,1223.0,1159.0,4809,1727.0,1219.0,1497.0,936.0,582
2024-08-16,14500,28.8,1,84.8,34.8,360.0,1196.0,1239.0,4442,1697.0,1171.0,1493.0,969.0,570
2024-08-15,16000,30.6,0,78.2,38.3,466.0,1343.0,1395.0,5252,1853.0,1290.0,1549.0,1012.0,641
2024-08-14,15500,30.5,0,80.5,38.8,479.0,1369.0,1425.0,5212,1803.0,1263.0,1563.0,1019.0,585
2024-08-13,14700,29.6,0,85.8,37.7,449.0,1405.0,1332.0,5276,1797.0,1197.0,1409.0,967.0,590
2024-08-12,14500,28.8,0,88.5,35.9,454.0,1277.0,1356.0,4944,1775.0,1231.0,1416.0,969.0,563
2024-08-11,15000,28.8,0,86.9,35.4,452.0,1317.0,1228.0,4950,1704.0,1224.0,1466.0,931.0,594
2024-08-10,14500,29.0,0,84.9,35.6,439.0,1185.0,1242.0,4924,1725.0,1193.0,1430.0,917.0,598
2024-08-09,13500,28.7,1,84.4,34.4,386.0,1272.0,1242.0,4253,1631.0,1148.0,1367.0,938.0,568
2024-08-08,14100,29.0,0,83.2,35.1,402.0,1224.0,1302.0,4660,1664.0,1151.0,1431.0,942.0,566
2024-08-07,14000,29.2,0,83.7,35.9,429.0,1281.0,1314.0,4418,1649.0,1209.0,1420.0,901.0,606
2024-08-06,14000,29.2,0,82.5,35.6,431.0,1205.0,1311.0,4002,1628.0,1117.0,1418.0,926.0,587
2024-08-05,13000,28.9,0,84.3,35.3,392.0,1207.0,1272.0,4157,1617.0,1131.0,1349.0,949.0,569
2024-08-04,14800,29.0,0,82.4,34.5,392.0,1207.0,1272.0,4157,1617.0,1131.0,1349.0,949.0,569
2024-08-03,13600,27.7,0,91.1,32.6,401.0,1366.0,1196.0,4682,1581.0,1056.0,1221.0,797.0,547
2024-08-02,12500,26.5,1,94.1,28.2,423.0,1170.0,1061.0,3973,1360.0,1012.0,1146.0,695.0,517
2024-08-01,15500,27.1,0,93.0,30.4,259.0,1234.0,983.0,4659,1871.0612244897961,839.0,1254.0,782.0,591
2024-07-31,16000,29.8,0,84.1,37.6,482.0,1290.0,1403.0,5157,1771.0,1245.0,1650.0,943.0,617
2024-07-30,16000,29.1,0,86.2,36.5,484.0,1372.0,1427.0,5190,1870.0,1300.0,1717.0,1077.0,649
2024-07-29,16000,30.0,0,80.1,37.5,481.0,1343.0,1411.0,5217,1833.0,1294.0,1698.0,1079.0,657
2024-07-28,16000,31.1,0,74.6,39.0,486.0,1459.0,1419.0,5304,1868.0,1293.0,1725.0,1080.0,671
2024-07-27,15500,31.2,0,74.9,39.5,474.0,1392.0,1472.0,5132,1892.0,1238.0,1656.0,1060.0,619
2024-07-26,15000,30.8,1,75.9,38.5,463.0,1325.0,1430.0,4648,1821.0,1236.0,1596.0,1060.0,610
2024-07-25,15200,30.6,0,78.6,38.4,478.0,1240.0,1409.0,5153,1875.0,1219.0,1592.0,1068.0,607
2024-07-17,15800,31.1,0,77.3,39.7,502.0,1403.0,1460.0,5300,1888.0,1180.0,1657.0,1032.0,593
2024-07-16,16500,30.3,0,78.6,38.0,477.0,1419.0,1455.0,5472,1896.0,1219.0,1631.0,1026.0,640
2024-07-15,16000,30.9,0,75.6,38.7,440.0,1441.0,1482.0,5406,1875.0,1249.0,1616.0,1063.0,491
2024-07-14,15900,30.1,0,79.7,37.6,567.0,1430.0,1432.0,5323,1921.0,1225.0,1463.0,1061.0,617
2024-07-13,14800,29.1,0,84.9,36.0,490.0,1362.0,1473.0,5127,1897.0,1239.0,1585.0,883.0,611
2024-07-12,13500,27.9,1,89.2,32.9,436.0,1251.0,1296.0,4379,1649.0,1131.0,1425.0,884.0,572
2024-07-11,15500,29.4,0,84.6,36.6,487.0,1414.0,1426.0,5173,1765.0,1066.0,1136.0,732.0,602
2024-07-10,15800,30.4,0,79.9,38.4,494.0,1419.0,1373.0,5306,1686.0,1231.0,1572.0,1055.0,588
2024-07-09,15700,29.5,0,82.7,36.8,500.0,1471.0,1383.0,5193,1861.0,1185.0,1564.0,1005.0,606
2024-07-08,15500,30.3,0,77.9,37.5,495.0,1404.0,1420.0,5252,1835.0,1190.0,1567.0,1018.0,634
2024-07-07,15000,30.3,0,77.4,37.1,495.0,1357.0,1461.0,5189,1810.0,1219.0,1547.0,999.0,631
2024-07-06,14500,29.3,0,83.4,35.9,470.0,1335.0,1374.0,5083,1731.0,1134.0,1422.0,871.0,620
2024-07-05,13500,28.2,1,87.1,33.8,381.0,1263.0,1262.0,4355,1682.0,1133.0,1257.0,847.0,550
2024-07-04,14500,28.1,0,89.8,33.9,426.0,1325.0,1323.0,4887,1657.0,1184.0,1386.0,923.0,556
2024-07-03,14200,27.9,0,88.6,33.0,434.0,1265.0,1315.0,5023,1649.0,1129.0,1345.0,965.0,552
2024-07-01,14300,28.0,0,93.6,34.1,433.0,1326.0,1351.0,4908,1739.0,1077.0,1304.0,833.0,526
2024-06-30,15200,28.3,0,88.9,34.4,427.0,1244.0,1102.0,4858,1472.0,1003.0,1306.0,907.0,436
2024-06-29,14000,29.0,0,87.8,36.5,446.0,1337.0,1215.0,4951,1758.0,1143.0,1466.0,1000.0,569
2024-06-28,14200,29.1,1,84.8,36.0,446.0,1337.0,1215.0,4951,1758.0,1143.0,1466.0,1000.0,569
2024-06-27,16000,30.2,0,78.4,37.4,428.0,1337.0,1335.0,5063,1762.0,1138.0,1591.0,1007.0,569
2024-06-26,15600,29.7,0,84.0,37.8,474.0,1338.0,1359.0,5247,1928.0,1150.0,1583.0,1000.0,627
2024-06-25,15700,31.1,0,74.5,38.7,478.0,1387.0,1443.0,5257,1977.0,1205.0,1524.0,1061.0,583
2024-06-23,15000,30.8,0,76.4,38.4,484.0,1357.0,1349.0,4581,1772.0,1168.0,1558.0,1003.0,610
2024-06-22,13700,29.4,0,84.7,36.7,485.0,1436.0,1351.0,3939,1714.0,1126.0,1457.0,914.0,574
2024-06-21,12000,29.4,1,80.7,34.8,450.0,1304.0,1302.0,3570,1680.0,1137.0,1465.0,915.0,567
2024-06-20,12000,27.1,0,86.7,30.1,387.0,1297.0,1157.0,2997,1372.0,949.0,1320.0,783.0,414
2024-06-19,12500,28.2,0,82.5,32.9,391.0,1244.0,1127.0,2862,1412.0,847.0,1331.0,646.0,373
2024-06-18,13500,29.9,0,83.5,38.3,510.0,920.0,1248.0,3318,1876.0,914.0,1469.0,643.0,363
2024-06-17,12500,31.1,0,79.2,40.9,526.0,1070.0,1476.0,3594,1905.0,1130.0,1568.0,814.0,462
2024-06-16,13600,30.8,0,78.2,39.3,520.0,1119.0,1380.0,3590,1900.0,1094.0,1539.0,814.0,454
2024-06-15,14600,30.3,0,84.6,39.8,509.0,1268.0,1390.0,4032,1998.0,1072.0,1582.0,848.0,475
2024-06-14,14000,28.6,1,87.4,34.7,535.0,1363.0,1363.0,4703,1984.0,1109.0,1581.0,895.0,487
2024-06-13,16400,29.4,0,83.0,36.2,515.0,1435.0,794.0,4683,1969.0,1156.0,1649.0,956.0,485
2024-06-12,16800,31.5,0,77.4,41.0,511.0,1479.0,1482.0,5607,1999.0,1249.0,1744.0,1016.0,692
2024-06-11,16500,31.4,0,76.8,40.1,520.0,1577.0,1523.0,5721,2053.0,1309.0,1669.0,1015.0,632
2024-06-10,15900,28.3,0,83.4,33.0,552.0,1470.0,1369.0,5195,1834.0,1262.0,1616.0,981.0,564
2024-06-08,15000,30.4,0,77.6,37.8,516.0,1473.0,1509.0,5578,2039.0,1226.0,1644.0,1052.0,594
2024-06-07,15000,29.6,1,83.3,36.9,474.0,1382.0,1201.0,4663,1859.0,1184.0,1315.0,985.0,584
2024-06-06,15800,29.5,0,79.7,35.5,461.0,1430.0,1431.0,5655,1917.0,1155.0,1504.0,987.0,570
2024-06-05,15900,30.2,0,78.1,37.7,471.0,1472.0,1523.0,5856,1974.0,1179.0,1460.0,1056.0,556
2024-06-03,16000,30.5,0,77.4,38.1,310.0,1484.0,1327.0,5395,1813.0,1143.0,1612.0,962.0,491
2024-06-02,16500,31.6,0,76.1,41.0,415.0,1517.0,1570.0,5557,1890.0,1205.0,1599.0,1011.0,501
2024-06-01,15200,31.5,0,75.6,40.4,407.0,1563.0,1552.0,5559,1897.0,1238.0,1590.0,715.0,630
2024-05-31,15000,30.3,1,77.4,37.7,350.0,1363.0,1368.0,4901,1681.0,1155.0,1409.0,864.0,563
2024-05-30,15000,31.4,0,79.8,41.9,234.0,1408.0,1305.0,5175,1734.0,1195.0,1614.0,1007.0,425
2024-05-29,15000,31.2,0,82.5,42.2,140.0,1213.0,984.0,4616,1505.0,840.0,1347.0,931.0,332
2024-05-28,12000,28.5,0,83.8,33.0,221.0,1244.142857142857,1097.857142857143,2278,1442.2857142857142,968.1428571428571,1301.4285714285713,891.1428571428571,160
2024-05-27,8500,26.7,0,92.2,29.2,121.0,1275.0,1262.0,5182,1139.0,991.0,1387.0,1072.0,441
2024-05-25,16300,32.8,0,66.7,40.9,194.0,1423.0,1116.0,5944,1862.0,1252.0,1441.0,956.0,284
2024-05-24,15500,33.0,1,62.2,39.4,487.0,1388.0,1552.0,5245,1896.0,1288.0,1598.0,1000.0,658
2024-05-23,16000,31.6,0,69.1,38.2,470.0,1523.0,1518.0,5552,1897.0,1267.0,1622.0,1017.0,667
2024-05-20,15000,28.0,0,80.0,31.2,349.0,1418.0,1216.0,5110,1551.0,1138.0,1467.0,902.0,615
2024-05-19,15000,29.3,0,79.2,35.1,316.0,1337.0,1240.0,5151,1652.0,965.0,1488.0,976.0,536
2024-05-18,14800,28.4,0,80.2,33.2,372.0,1434.0,1301.0,5154,1738.0,1128.0,1527.0,935.0,523
2024-05-17,15600,32.4,1,68.0,40.4,488.0,1484.0,1510.0,5190,1872.0,1282.0,1677.0,1045.0,569
2024-05-16,16400,32.6,0,61.4,38.2,463.0,1553.0,1443.0,5615,1861.0,1323.0,1254.0,1009.0,659
2024-05-15,16000,31.6,0,65.9,37.4,488.0,1512.0,1457.0,5530,1841.0,1232.0,1670.0,1026.0,661
2024-05-14,16000,31.0,0,68.2,36.5,461.0,1490.0,1414.0,5371,1837.0,1247.0,1596.0,988.0,640
2024-05-13,14800,29.4,0,70.3,32.7,433.0,1408.0,1342.0,5191,1733.0,1175.0,1541.0,1033.0,623
2024-05-12,13800,28.1,0,72.1,30.0,357.0,1419.0,1244.0,4892,1527.0,1150.0,1454.0,951.0,578
2024-05-11,13000,27.0,0,77.8,29.0,320.0,1159.0,1154.0,4717,1451.0,1111.0,1414.0,985.0,505
2024-05-10,12000,29.1,1,59.3,30.5,413.0,1225.0,1336.0,4289,1518.0,1020.0,1362.0,720.0,433
2024-05-09,13000,28.2,0,67.9,29.8,419.0,1302.0,1202.0,4579,1138.0,908.0,1168.0,736.0,507
2024-05-08,13500,26.9,0,73.5,28.2,380.0,1144.0,1165.0,4567,1485.0,1028.0,1274.0,828.0,474
2024-05-07,14000,26.9,0,67.4,27.8,422.0,1171.0,1227.0,4721,1639.0,1125.0,1547.0,806.0,515
2024-05-06,14000,25.1,0,78.9,25.8,111.0,1165.4285714285713,670.0,4235,554.0,901.0,1234.0,725.0,364
2024-05-05,15000,30.4,0,69.1,35.1,482.0,1416.0,1281.0,5525,1816.0,849.0,1640.0,717.0,163
2024-05-04,15500,32.0,0,64.1,37.4,481.0,1324.0,1476.0,5505,1919.0,958.0,1603.0,1014.0,606
2024-05-03,16000,31.2,1,62.6,34.7,423.0,1398.0,1341.0,4964,1871.0,1356.0,1694.0,959.0,482
2024-05-02,17000,33.2,0,57.8,38.5,468.0,1344.0,1087.0,5482,1938.0,1368.0,1761.0,1044.0,499
