Report Date,Zone,Generation(MW)
2022-02-11,Chattogram,2502
2022-02-11,Rajshahi,2504
2022-02-11,Rangpur,634
2022-02-11,Dhaka,32
2022-02-11,Khulna,2365
2022-02-10,Dhaka,31
2022-02-10,Sylhet,2887
2022-02-10,Chattogram,2508
2022-02-10,Rangpur,634
2022-02-10,Rajshahi,2500
2022-02-10,Barishal,2428
2022-02-10,Khulna,2389
2022-02-10,Mymensing,960
2022-02-10,Cumilla,4376
2022-02-09,Cumilla,4386
2022-02-09,Mymensing,1030
2022-02-09,Sylhet,3015
2022-02-09,Khulna,2389
2022-02-09,Barishal,2428
2022-02-09,Rajshahi,2635
2022-02-09,Rangpur,634
2022-02-09,Chattogram,2514
2022-02-09,Dhaka,30
2022-02-08,Cumilla,4526
2022-02-08,Dhaka,29
2022-02-08,Chattogram,2508
2022-02-08,Rangpur,634
2022-02-08,Rajshahi,2577
2022-02-08,Barishal,2428
2022-02-08,Khulna,2367
2022-02-08,Sylhet,3015
2022-02-08,Mymensing,1030
2022-02-07,Khulna,2367
2022-02-07,Dhaka,28
2022-02-07,Chattogram,2508
2022-02-07,Mymensing,1030
2022-02-07,Sylhet,2991
2022-02-07,Cumilla,4256
2022-02-07,Barishal,2428
2022-02-07,Rangpur,634
2022-02-07,Rajshahi,2577
2022-02-06,Dhaka,27
2022-02-06,Rangpur,634
2022-02-06,Cumilla,4255
2022-02-06,Mymensing,1030
2022-02-06,Rajshahi,2577
2022-02-06,Chattogram,2488
2022-02-06,Barishal,2428
2022-02-06,Khulna,2389
2022-02-06,Sylhet,2991
2022-02-05,Chattogram,2506
2022-02-05,Cumilla,4402
2022-02-05,Mymensing,1090
2022-02-05,Sylhet,2937
2022-02-05,Khulna,2389
2022-02-05,Barishal,2428
2022-02-05,Dhaka,26
2022-02-05,Rajshahi,2547
2022-02-05,Rangpur,649
2022-02-04,Sylhet,2937
2022-02-04,Chattogram,2506
2022-02-04,Dhaka,25
2022-02-04,Mymensing,980
2022-02-04,Cumilla,4175
2022-02-04,Khulna,2387
2022-02-04,Barishal,2428
2022-02-04,Rajshahi,2517
2022-02-04,Rangpur,649
2022-02-03,Sylhet,2937
2022-02-03,Khulna,2387
2022-02-03,Rajshahi,2497
2022-02-03,Dhaka,24
2022-02-03,Rangpur,649
2022-02-03,Chattogram,2506
2022-02-03,Cumilla,4159
2022-02-03,Mymensing,980
2022-02-03,Barishal,1988
2022-02-02,Cumilla,3868
2022-02-02,Sylhet,2897
2022-02-02,Khulna,2377
2022-02-02,Barishal,1988
2022-02-02,Chattogram,2506
2022-02-02,Rajshahi,2377
2022-02-02,Rangpur,649
2022-02-02,Dhaka,23
2022-02-02,Mymensing,980
2022-02-01,Rajshahi,2483
2022-02-01,Sylhet,2939
2022-02-01,Barishal,2298
2022-02-01,Khulna,2368
2022-02-01,Rangpur,649
2022-02-01,Mymensing,948
2022-02-01,Cumilla,3825
2022-02-01,Chattogram,2563
2022-02-01,Dhaka,53
2022-01-31,Dhaka,52
2022-01-31,Chattogram,2554
2022-01-31,Mymensing,970
2022-01-31,Barishal,2296
2022-01-31,Rangpur,649
2022-01-31,Rajshahi,2462
2022-01-31,Khulna,2368
2022-01-31,Sylhet,2939
2022-01-31,Cumilla,3789
2022-01-30,Rangpur,649
2022-01-30,Mymensing,1000
2022-01-30,Sylhet,3025
2022-01-30,Rajshahi,2464
2022-01-30,Barishal,2306
2022-01-30,Dhaka,51
2022-01-30,Khulna,2343
2022-01-30,Chattogram,2589
2022-01-30,Cumilla,4044
2022-01-29,Rangpur,649
2022-01-29,Rajshahi,2464
2022-01-29,Barishal,2306
2022-01-29,Sylhet,3025
2022-01-29,Mymensing,965
2022-01-29,Cumilla,4040
2022-01-29,Chattogram,2589
2022-01-29,Dhaka,50
2022-01-29,Khulna,2351
2022-01-28,Dhaka,49
2022-01-28,Rangpur,649
2022-01-28,Chattogram,2609
2022-01-28,Barishal,2306
2022-01-28,Khulna,2355
2022-01-28,Sylhet,3025
2022-01-28,Mymensing,950
2022-01-28,Cumilla,4120
2022-01-28,Rajshahi,2464
2022-01-27,Chattogram,2581
2022-01-27,Dhaka,48
2022-01-27,Cumilla,4009
2022-01-27,Mymensing,950
2022-01-27,Sylhet,3025
2022-01-27,Khulna,2333
2022-01-27,Barishal,2306
2022-01-27,Rangpur,649
2022-01-27,Rajshahi,2464
2022-01-26,Rangpur,649
2022-01-26,Rajshahi,2364
2022-01-26,Barishal,2304
2022-01-26,Khulna,2363
2022-01-26,Sylhet,2778
2022-01-26,Mymensing,870
2022-01-26,Cumilla,4453
2022-01-26,Chattogram,2571
2022-01-26,Dhaka,47
2022-01-25,Chattogram,2531
2022-01-25,Rangpur,649
2022-01-25,Rajshahi,2364
2022-01-25,Barishal,2304
2022-01-25,Khulna,2345
2022-01-25,Sylhet,2778
2022-01-25,Mymensing,870
2022-01-25,Dhaka,46
2022-01-25,Cumilla,4473
2022-01-24,Barishal,2304
2022-01-24,Dhaka,45
2022-01-24,Chattogram,2551
2022-01-24,Cumilla,4458
2022-01-24,Mymensing,870
2022-01-24,Sylhet,2778
2022-01-24,Khulna,2345
2022-01-24,Rajshahi,2329
2022-01-24,Rangpur,649
2022-01-23,Mymensing,910
2022-01-23,Cumilla,4328
2022-01-23,Rangpur,649
2022-01-23,Rajshahi,2286
2022-01-23,Sylhet,2776
2022-01-23,Barishal,2304
2022-01-23,Dhaka,44
2022-01-23,Khulna,2325
2022-01-23,Chattogram,2543
2022-01-22,Chattogram,2543
2022-01-22,Dhaka,43
2022-01-22,Rangpur,649
2022-01-22,Rajshahi,2750
2022-01-22,Barishal,2304
2022-01-22,Khulna,2292
2022-01-22,Mymensing,970
2022-01-22,Cumilla,4328
2022-01-22,Sylhet,3122
2022-01-21,Khulna,2292
2022-01-21,Sylhet,3138
2022-01-21,Dhaka,42
2022-01-21,Chattogram,2560
2022-01-21,Cumilla,4152
2022-01-21,Mymensing,955
2022-01-21,Rangpur,649
2022-01-21,Rajshahi,2748
2022-01-21,Barishal,2304
2022-01-20,Sylhet,3020
2022-01-20,Khulna,2321
2022-01-20,Dhaka,41
2022-01-20,Barishal,2346
2022-01-20,Rajshahi,2741
2022-01-20,Rangpur,649
2022-01-20,Chattogram,2539
2022-01-20,Mymensing,955
2022-01-20,Cumilla,4042
2022-01-19,Dhaka,40
2022-01-19,Rajshahi,2723
2022-01-19,Barishal,2346
2022-01-19,Khulna,2321
2022-01-19,Sylhet,3020
2022-01-19,Mymensing,890
2022-01-19,Cumilla,4000
2022-01-19,Chattogram,2485
2022-01-19,Rangpur,649
2022-01-18,Cumilla,3975
2022-01-18,Dhaka,39
2022-01-18,Mymensing,890
2022-01-18,Sylhet,2980
2022-01-18,Khulna,2311
2022-01-18,Barishal,2304
2022-01-18,Rajshahi,2723
2022-01-18,Rangpur,649
2022-01-18,Chattogram,2565
2022-01-17,Rajshahi,2716
2022-01-17,Sylhet,2810
2022-01-17,Mymensing,890
2022-01-17,Cumilla,3789
2022-01-17,Chattogram,2536
2022-01-17,Dhaka,38
2022-01-17,Khulna,2279
2022-01-17,Rangpur,649
2022-01-17,Barishal,2304
2022-01-16,Sylhet,2664
2022-01-16,Mymensing,990
2022-01-16,Chattogram,2616
2022-01-16,Dhaka,37
2022-01-16,Cumilla,3935
2022-01-16,Khulna,2279
2022-01-16,Barishal,2304
2022-01-16,Rajshahi,2738
2022-01-16,Rangpur,634
2022-01-15,Rangpur,634
2022-01-15,Rajshahi,2738
2022-01-15,Barishal,2304
2022-01-15,Khulna,2227
2022-01-15,Sylhet,2598
2022-01-15,Mymensing,990
2022-01-15,Cumilla,3855
2022-01-15,Chattogram,2616
2022-01-15,Dhaka,36
2022-01-14,Chattogram,2616
2022-01-14,Dhaka,35
2022-01-14,Rangpur,634
2022-01-14,Rajshahi,2720
2022-01-14,Barishal,2304
2022-01-14,Khulna,2182
2022-01-14,Sylhet,2298
2022-01-14,Cumilla,3801
2022-01-14,Mymensing,955
2022-01-13,Rajshahi,2681
2022-01-13,Rangpur,634
2022-01-13,Dhaka,34
2022-01-13,Chattogram,2495
2022-01-13,Cumilla,3781
2022-01-13,Mymensing,950
2022-01-13,Sylhet,2178
2022-01-13,Khulna,2048
2022-01-13,Barishal,2304
2022-01-12,Chattogram,2565
2022-01-12,Dhaka,33
2022-01-12,Mymensing,880
2022-01-12,Sylhet,2308
2022-01-12,Khulna,1811
2022-01-12,Barishal,2284
2022-01-12,Rajshahi,2649
2022-01-12,Rangpur,634
2022-01-12,Cumilla,3298
2022-01-11,Dhaka,32
2022-01-11,Mymensing,880
2022-01-11,Chattogram,2590
2022-01-11,Cumilla,3701
2022-01-11,Sylhet,2784
2022-01-11,Khulna,1751
2022-01-11,Barishal,2284
2022-01-11,Rajshahi,2656
2022-01-11,Rangpur,634
2022-01-10,Dhaka,31
2022-01-10,Chattogram,2590
2022-01-10,Cumilla,3975
2022-01-10,Mymensing,880
2022-01-10,Sylhet,2784
2022-01-10,Khulna,1749
2022-01-10,Barishal,2284
2022-01-10,Rajshahi,2656
2022-01-10,Rangpur,634
2022-01-09,Dhaka,30
2022-01-09,Rangpur,634
2022-01-09,Chattogram,2544
2022-01-09,Cumilla,3855
2022-01-09,Mymensing,874
2022-01-09,Sylhet,2784
2022-01-09,Khulna,1724
2022-01-09,Rajshahi,2656
2022-01-09,Barishal,2282
2022-01-08,Cumilla,3996
2022-01-08,Mymensing,870
2022-01-08,Dhaka,29
2022-01-08,Chattogram,2475
2022-01-08,Khulna,2148
2022-01-08,Sylhet,2784
2022-01-08,Barishal,2282
2022-01-08,Rajshahi,2769
2022-01-08,Rangpur,634
2022-01-07,Sylhet,2784
2022-01-07,Rajshahi,2769
2022-01-07,Khulna,2166
2022-01-07,Barishal,2282
2022-01-07,Chattogram,2583
2022-01-07,Rangpur,634
2022-01-07,Dhaka,28
2022-01-07,Cumilla,4082
2022-01-07,Mymensing,970
2022-01-06,Rangpur,634
2022-01-06,Dhaka,27
2022-01-06,Rajshahi,2742
2022-01-06,Barishal,2282
2022-01-06,Chattogram,2859
2022-01-06,Cumilla,4155
2022-01-06,Mymensing,970
2022-01-06,Sylhet,2784
2022-01-06,Khulna,2161
2022-01-05,Dhaka,26
2022-01-05,Chattogram,2659
2022-01-05,Rangpur,634
2022-01-05,Cumilla,4164
2022-01-05,Rajshahi,2777
2022-01-05,Barishal,2282
2022-01-05,Khulna,2174
2022-01-05,Sylhet,2783
2022-01-05,Mymensing,970
2022-01-04,Barishal,2282
2022-01-04,Rajshahi,2827
2022-01-04,Khulna,2176
2022-01-04,Sylhet,2123
2022-01-04,Mymensing,970
2022-01-04,Cumilla,4014
2022-01-04,Chattogram,2529
2022-01-04,Dhaka,25
2022-01-04,Rangpur,634
2022-01-03,Cumilla,3663
2022-01-03,Dhaka,7062
2022-01-03,Sylhet,2540
2022-01-03,Mymensing,1180
2022-01-03,Chattogram,2777
2022-01-03,Khulna,3235
2022-01-03,Barishal,522
2022-01-03,Rajshahi,2856
2022-01-03,Rajshahi,2827
2022-01-03,Rangpur,634
2022-01-03,Barishal,2230
2022-01-03,Khulna,2176
2022-01-03,Sylhet,2133
2022-01-03,Mymensing,970
2022-01-03,Cumilla,4034
2022-01-03,Chattogram,2527
2022-01-03,Dhaka,23
2022-01-03,Rangpur,534
2022-01-02,Barishal,2230
2022-01-02,Khulna,2178
2022-01-02,Rangpur,634
2022-01-02,Dhaka,22
2022-01-02,Chattogram,2777
2022-01-02,Rajshahi,2827
2022-01-02,Mymensing,970
2022-01-02,Sylhet,2133
2022-01-02,Cumilla,4034
2022-01-01,Chattogram,2911
2022-01-01,Cumilla,4304
2022-01-01,Khulna,2178
2022-01-01,Mymensing,1010
2022-01-01,Sylhet,2230
2022-01-01,Barishal,2240
2022-01-01,Rajshahi,2829
2022-01-01,Rangpur,634
2022-01-01,Dhaka,52
2021-12-31,Rangpur,634
2021-12-31,Rajshahi,2827
2021-12-31,Chattogram,2924
2021-12-31,Cumilla,4176
2021-12-31,Mymensing,1006
2021-12-31,Sylhet,2199
2021-12-31,Khulna,2006
2021-12-31,Dhaka,51
2021-12-31,Barishal,2274
2021-12-30,Rangpur,634
2021-12-30,Rajshahi,2827
2021-12-30,Dhaka,50
2021-12-30,Cumilla,4076
2021-12-30,Mymensing,1000
2021-12-30,Sylhet,1829
2021-12-30,Khulna,1888
2021-12-30,Barishal,2274
2021-12-30,Chattogram,2818
2021-12-29,Khulna,1640
2021-12-29,Mymensing,1000
2021-12-29,Dhaka,49
2021-12-29,Rangpur,634
2021-12-29,Rajshahi,2827
2021-12-29,Barishal,2274
2021-12-29,Sylhet,2379
2021-12-29,Cumilla,4296
2021-12-29,Chattogram,2618
2021-12-28,Cumilla,4106
2021-12-28,Mymensing,1000
2021-12-28,Sylhet,2379
2021-12-28,Rangpur,634
2021-12-28,Khulna,1948
2021-12-28,Dhaka,48
2021-12-28,Barishal,2274
2021-12-28,Rajshahi,2827
2021-12-28,Chattogram,2623
2021-12-27,Cumilla,4457
2021-12-27,Dhaka,47
2021-12-27,Mymensing,1050
2021-12-27,Rangpur,634
2021-12-27,Rajshahi,2827
2021-12-27,Barishal,2274
2021-12-27,Khulna,2216
2021-12-27,Sylhet,2379
2021-12-27,Chattogram,2955
2021-12-26,Mymensing,1050
2021-12-26,Barishal,2274
2021-12-26,Dhaka,46
2021-12-26,Chattogram,2955
2021-12-26,Cumilla,4427
2021-12-26,Rajshahi,2827
2021-12-26,Sylhet,2379
2021-12-26,Khulna,2676
2021-12-26,Rangpur,634
2021-12-25,Cumilla,4400
2021-12-25,Chattogram,2865
2021-12-25,Rangpur,634
2021-12-25,Rajshahi,2826
2021-12-25,Barishal,2274
2021-12-25,Khulna,2798
2021-12-25,Sylhet,2221
2021-12-25,Mymensing,1096
2021-12-25,Dhaka,45
2021-12-24,Cumilla,3950
2021-12-24,Rangpur,634
2021-12-24,Rajshahi,2796
2021-12-24,Barishal,2234
2021-12-24,Khulna,2683
2021-12-24,Sylhet,2209
2021-12-24,Mymensing,970
2021-12-24,Dhaka,44
2021-12-24,Chattogram,2865
2021-12-23,Sylhet,2327
2021-12-23,Dhaka,43
2021-12-23,Chattogram,2663
2021-12-23,Cumilla,3906
2021-12-23,Mymensing,970
2021-12-23,Khulna,2693
2021-12-23,Rajshahi,2749
2021-12-23,Barishal,2232
2021-12-23,Rangpur,574
2021-12-22,Rajshahi,2791
2021-12-22,Barishal,2279
2021-12-22,Khulna,2793
2021-12-22,Sylhet,2367
2021-12-22,Mymensing,998
2021-12-22,Cumilla,3966
2021-12-22,Chattogram,2656
2021-12-22,Dhaka,42
2021-12-22,Rangpur,795
2021-12-21,Chattogram,2586
2021-12-21,Dhaka,41
2021-12-21,Cumilla,3996
2021-12-21,Rangpur,742
2021-12-21,Sylhet,2346
2021-12-21,Khulna,2793
2021-12-21,Barishal,2278
2021-12-21,Rajshahi,2796
2021-12-21,Mymensing,1066
2021-12-20,Rangpur,742
2021-12-20,Chattogram,2586
2021-12-20,Dhaka,40
2021-12-20,Cumilla,3992
2021-12-20,Mymensing,1170
2021-12-20,Sylhet,2226
2021-12-20,Khulna,2978
2021-12-20,Barishal,2242
2021-12-20,Rajshahi,2796
2021-12-19,Rajshahi,2796
2021-12-19,Rangpur,742
2021-12-19,Sylhet,2258
2021-12-19,Barishal,2340
2021-12-19,Mymensing,1172
2021-12-19,Cumilla,3830
2021-12-19,Chattogram,2648
2021-12-19,Dhaka,39
2021-12-19,Khulna,2950
2021-12-18,Khulna,2883
2021-12-18,Dhaka,38
2021-12-18,Cumilla,3650
2021-12-18,Sylhet,2228
2021-12-18,Mymensing,1186
2021-12-18,Chattogram,2681
2021-12-18,Barishal,2340
2021-12-18,Rangpur,742
2021-12-18,Rajshahi,2796
2021-12-17,Dhaka,37
2021-12-17,Chattogram,2715
2021-12-17,Cumilla,3490
2021-12-17,Mymensing,1190
2021-12-17,Sylhet,1978
2021-12-17,Khulna,2694
2021-12-17,Barishal,2340
2021-12-17,Rajshahi,2796
2021-12-17,Rangpur,742
2021-12-16,Chattogram,2684
2021-12-16,Mymensing,1010
2021-12-16,Sylhet,2418
2021-12-16,Khulna,2765
2021-12-16,Dhaka,36
2021-12-16,Barishal,2304
2021-12-16,Rajshahi,2796
2021-12-16,Cumilla,4188
2021-12-16,Rangpur,734
2021-12-15,Sylhet,2398
2021-12-15,Rangpur,756
2021-12-15,Rajshahi,2802
2021-12-15,Barishal,2242
2021-12-15,Khulna,2818
2021-12-15,Mymensing,1010
2021-12-15,Cumilla,4208
2021-12-15,Chattogram,2644
2021-12-15,Dhaka,35
2021-12-14,Chattogram,2644
2021-12-14,Cumilla,4208
2021-12-14,Mymensing,1010
2021-12-14,Sylhet,2398
2021-12-14,Khulna,2828
2021-12-14,Barishal,2242
2021-12-14,Rajshahi,3222
2021-12-14,Dhaka,34
2021-12-14,Rangpur,756
2021-12-13,Rangpur,396
2021-12-13,Mymensing,1010
2021-12-13,Rajshahi,3222
2021-12-13,Barishal,2242
2021-12-13,Khulna,2808
2021-12-13,Sylhet,2398
2021-12-13,Cumilla,3676
2021-12-13,Chattogram,2642
2021-12-13,Dhaka,33
2021-12-12,Chattogram,2642
2021-12-12,Cumilla,3660
2021-12-12,Mymensing,1010
2021-12-12,Sylhet,2400
2021-12-12,Khulna,2634
2021-12-12,Barishal,2231
2021-12-12,Rajshahi,3226
2021-12-12,Dhaka,32
2021-12-12,Rangpur,398
2021-12-11,Barishal,2224
2021-12-11,Khulna,2899
2021-12-11,Sylhet,2075
2021-12-11,Mymensing,1090
2021-12-11,Cumilla,4014
2021-12-11,Chattogram,2669
2021-12-11,Dhaka,31
2021-12-11,Rajshahi,3500
2021-12-11,Rangpur,396
2021-12-10,Cumilla,3637
2021-12-10,Khulna,2744
2021-12-10,Chattogram,2668
2021-12-10,Dhaka,30
2021-12-10,Barishal,2222
2021-12-10,Mymensing,994
2021-12-10,Rajshahi,2700
2021-12-10,Rangpur,396
2021-12-10,Sylhet,2355
2021-12-09,Chattogram,2643
2021-12-09,Dhaka,29
2021-12-09,Rangpur,732
2021-12-09,Cumilla,3631
2021-12-09,Sylhet,2681
2021-12-09,Khulna,2660
2021-12-09,Barishal,2222
2021-12-09,Rajshahi,3516
2021-12-09,Mymensing,980
2021-12-08,Rangpur,744
2021-12-08,Dhaka,28
2021-12-08,Cumilla,3597
2021-12-08,Mymensing,980
2021-12-08,Sylhet,2713
2021-12-08,Khulna,2110
2021-12-08,Barishal,2226
2021-12-08,Rajshahi,3508
2021-12-08,Chattogram,2664
2021-12-07,Rajshahi,3252
2021-12-07,Dhaka,27
2021-12-07,Chattogram,2812
2021-12-07,Cumilla,3639
2021-12-07,Mymensing,1070
2021-12-07,Sylhet,2894
2021-12-07,Khulna,2110
2021-12-07,Barishal,2345
2021-12-07,Rangpur,676
2021-12-06,Rajshahi,3202
2021-12-06,Chattogram,2662
2021-12-06,Dhaka,26
2021-12-06,Mymensing,1090
2021-12-06,Sylhet,2857
2021-12-06,Khulna,2109
2021-12-06,Barishal,2340
2021-12-06,Cumilla,3629
2021-12-06,Rangpur,676
2021-12-05,Chattogram,2672
2021-12-05,Cumilla,3609
2021-12-05,Sylhet,2548
2021-12-05,Dhaka,25
2021-12-05,Khulna,2104
2021-12-05,Barishal,2145
2021-12-05,Rajshahi,3202
2021-12-05,Rangpur,676
2021-12-05,Mymensing,1090
2021-12-04,Dhaka,24
2021-12-04,Rajshahi,3202
2021-12-04,Chattogram,2672
2021-12-04,Cumilla,3576
2021-12-04,Mymensing,1130
2021-12-04,Sylhet,2288
2021-12-04,Khulna,2192
2021-12-04,Barishal,2145
2021-12-04,Rangpur,676
2021-12-03,Dhaka,23
2021-12-03,Khulna,2192
2021-12-03,Barishal,2193
2021-12-03,Rajshahi,3202
2021-12-03,Rangpur,674
2021-12-03,Sylhet,2268
2021-12-03,Mymensing,1060
2021-12-03,Cumilla,3501
2021-12-03,Chattogram,2680
2021-12-02,Rangpur,686
2021-12-02,Rajshahi,3202
2021-12-02,Barishal,2180
2021-12-02,Khulna,2192
2021-12-02,Sylhet,4009
2021-12-02,Dhaka,22
2021-12-02,Mymensing,1050
2021-12-02,Chattogram,2724
2021-12-02,Cumilla,3940
2021-12-01,Sylhet,3899
2021-12-01,Dhaka,51
2021-12-01,Rajshahi,3203
2021-12-01,Barishal,2028
2021-12-01,Khulna,2224
2021-12-01,Mymensing,1050
2021-12-01,Cumilla,3940
2021-12-01,Chattogram,2724
2021-12-01,Rangpur,712
2021-11-30,Chattogram,2723
2021-11-30,Barishal,2258
2021-11-30,Rangpur,670
2021-11-30,Cumilla,4010
2021-11-30,Rajshahi,3417
2021-11-30,Dhaka,50
2021-11-30,Khulna,2224
2021-11-30,Sylhet,3842
2021-11-30,Mymensing,1170
2021-11-29,Rangpur,402
2021-11-29,Rajshahi,3197
2021-11-29,Khulna,2242
2021-11-29,Sylhet,3336
2021-11-29,Mymensing,1170
2021-11-29,Cumilla,4010
2021-11-29,Chattogram,2716
2021-11-29,Dhaka,49
2021-11-29,Barishal,2258
2021-11-28,Rangpur,394
2021-11-28,Dhaka,48
2021-11-28,Barishal,2258
2021-11-28,Chattogram,2656
2021-11-28,Cumilla,4010
2021-11-28,Mymensing,1170
2021-11-28,Sylhet,3248
2021-11-28,Khulna,2232
2021-11-28,Rajshahi,3197
2021-11-27,Rajshahi,3197
2021-11-27,Rangpur,394
2021-11-27,Khulna,2088
2021-11-27,Sylhet,3248
2021-11-27,Mymensing,1170
2021-11-27,Cumilla,3903
2021-11-27,Chattogram,2656
2021-11-27,Dhaka,47
2021-11-27,Barishal,2258
2021-11-26,Sylhet,3248
2021-11-26,Rangpur,394
2021-11-26,Rajshahi,3197
2021-11-26,Barishal,2364
2021-11-26,Khulna,2088
2021-11-26,Cumilla,3924
2021-11-26,Mymensing,1098
2021-11-26,Dhaka,46
2021-11-26,Chattogram,2688
2021-11-25,Barishal,2364
2021-11-25,Khulna,3054
2021-11-25,Sylhet,3368
2021-11-25,Rajshahi,2797
2021-11-25,Mymensing,1090
2021-11-25,Cumilla,4061
2021-11-25,Dhaka,45
2021-11-25,Chattogram,2858
2021-11-25,Rangpur,394
2021-11-24,Dhaka,44
2021-11-24,Chattogram,2837
2021-11-24,Cumilla,4021
2021-11-24,Mymensing,1070
2021-11-24,Sylhet,3325
2021-11-24,Khulna,3072
2021-11-24,Barishal,2364
2021-11-24,Rajshahi,2793
2021-11-24,Rangpur,394
2021-11-23,Rajshahi,2793
2021-11-23,Rangpur,394
2021-11-23,Dhaka,43
2021-11-23,Barishal,2322
2021-11-23,Chattogram,2858
2021-11-23,Cumilla,3687
2021-11-23,Mymensing,1070
2021-11-23,Sylhet,3267
2021-11-23,Khulna,3054
2021-11-22,Barishal,2312
2021-11-22,Rajshahi,2773
2021-11-22,Rangpur,396
2021-11-22,Sylhet,3252
2021-11-22,Mymensing,1080
2021-11-22,Cumilla,4288
2021-11-22,Chattogram,2864
2021-11-22,Dhaka,42
2021-11-22,Khulna,3054
2021-11-21,Rajshahi,2773
2021-11-21,Rangpur,396
2021-11-21,Sylhet,3176
2021-11-21,Barishal,2312
2021-11-21,Mymensing,1180
2021-11-21,Dhaka,41
2021-11-21,Cumilla,4498
2021-11-21,Chattogram,2944
2021-11-21,Khulna,3014
2021-11-20,Khulna,3014
2021-11-20,Rangpur,396
2021-11-20,Barishal,2312
2021-11-20,Rajshahi,2769
2021-11-20,Sylhet,3027
2021-11-20,Mymensing,1170
2021-11-20,Cumilla,4498
2021-11-20,Chattogram,2944
2021-11-20,Dhaka,40
2021-11-19,Rangpur,396
2021-11-19,Rajshahi,2751
2021-11-19,Mymensing,1153
2021-11-19,Barishal,2312
2021-11-19,Khulna,2994
2021-11-19,Sylhet,3087
2021-11-19,Dhaka,39
2021-11-19,Chattogram,2934
2021-11-19,Cumilla,4498
2021-11-18,Cumilla,4498
2021-11-18,Rajshahi,2731
2021-11-18,Mymensing,1153
2021-11-18,Khulna,3060
2021-11-18,Barishal,2312
2021-11-18,Rangpur,396
2021-11-18,Chattogram,2909
2021-11-18,Dhaka,38
2021-11-18,Sylhet,3087
2021-11-17,Khulna,3060
2021-11-17,Rangpur,396
2021-11-17,Rajshahi,2731
2021-11-17,Barishal,2312
2021-11-17,Sylhet,2847
2021-11-17,Mymensing,1153
2021-11-17,Cumilla,4398
2021-11-17,Chattogram,2909
2021-11-17,Dhaka,37
2021-11-16,Chattogram,2908
2021-11-16,Rangpur,396
2021-11-16,Rajshahi,2697
2021-11-16,Barishal,2312
2021-11-16,Khulna,3000
2021-11-16,Sylhet,2731
2021-11-16,Mymensing,1130
2021-11-16,Cumilla,4373
2021-11-16,Dhaka,36
2021-11-15,Rangpur,396
2021-11-15,Dhaka,35
2021-11-15,Rajshahi,2697
2021-11-15,Barishal,2312
2021-11-15,Khulna,2992
2021-11-15,Sylhet,3191
2021-11-15,Mymensing,1130
2021-11-15,Cumilla,3850
2021-11-15,Chattogram,2913
2021-11-14,Mymensing,1130
2021-11-14,Rangpur,396
2021-11-14,Barishal,2312
2021-11-14,Khulna,2952
2021-11-14,Dhaka,34
2021-11-14,Rajshahi,2695
2021-11-14,Sylhet,3229
2021-11-14,Cumilla,3799
2021-11-14,Chattogram,2837
2021-11-13,Cumilla,4404
2021-11-13,Rajshahi,2695
2021-11-13,Barishal,2312
2021-11-13,Dhaka,33
2021-11-13,Mymensing,1080
2021-11-13,Khulna,2970
2021-11-13,Rangpur,396
2021-11-13,Chattogram,2842
2021-11-13,Sylhet,3229
2021-11-12,Rangpur,395
2021-11-12,Dhaka,32
2021-11-12,Cumilla,4403
2021-11-12,Mymensing,1070
2021-11-12,Chattogram,2967
2021-11-12,Sylhet,3307
2021-11-12,Khulna,2810
2021-11-12,Barishal,2314
2021-11-12,Rajshahi,3140
2021-11-11,Rangpur,395
2021-11-11,Rajshahi,3140
2021-11-11,Barishal,2314
2021-11-11,Sylhet,2983
2021-11-11,Dhaka,31
2021-11-11,Mymensing,1070
2021-11-11,Cumilla,4375
2021-11-11,Khulna,2810
2021-11-11,Chattogram,2972
2021-11-10,Khulna,2810
2021-11-10,Cumilla,4375
2021-11-10,Barishal,2314
2021-11-10,Dhaka,30
2021-11-10,Chattogram,2972
2021-11-10,Sylhet,3243
2021-11-10,Mymensing,1070
2021-11-10,Rangpur,395
2021-11-10,Rajshahi,3140
2021-11-08,Cumilla,4363
2021-11-08,Rangpur,395
2021-11-08,Chattogram,2912
2021-11-08,Rajshahi,2758
2021-11-08,Barishal,2314
2021-11-08,Sylhet,3063
2021-11-08,Mymensing,1070
2021-11-08,Khulna,2786
2021-11-08,Dhaka,28
2021-11-07,Chattogram,2917
2021-11-07,Sylhet,3071
2021-11-07,Rangpur,394
2021-11-07,Rajshahi,3040
2021-11-07,Barishal,2312
2021-11-07,Khulna,3006
2021-11-07,Sylhet,3071
2021-11-07,Mymensing,1086
2021-11-07,Cumilla,4385
2021-11-07,Chattogram,2917
2021-11-07,Dhaka,27
2021-11-07,Dhaka,27
2021-11-07,Cumilla,4385
2021-11-07,Mymensing,1086
2021-11-07,Rajshahi,3040
2021-11-07,Khulna,3006
2021-11-07,Barishal,2312
2021-11-07,Rangpur,394
2021-11-06,Chattogram,2964
2021-11-06,Dhaka,26
2021-11-06,Sylhet,3071
2021-11-06,Khulna,3006
2021-11-06,Barishal,2312
2021-11-06,Mymensing,1086
2021-11-06,Rajshahi,3042
2021-11-06,Rangpur,394
2021-11-06,Cumilla,4425
2021-11-05,Rajshahi,3042
2021-11-05,Barishal,2312
2021-11-05,Sylhet,2995
2021-11-05,Mymensing,1026
2021-11-05,Cumilla,4345
2021-11-05,Chattogram,2946
2021-11-05,Dhaka,25
2021-11-05,Rangpur,394
