Date,Barisal_Demand,Barisal_LoadShed,Chittagong_Demand,Chittagong_LoadShed,Comilla_Demand,Comilla_LoadShed,Dhaka_Demand,Dhaka_LoadShed,Khulna_Demand,Khulna_LoadShed,Mymensingh_Demand,Mymensingh_LoadShed,Rajshahi_Demand,Rajshahi_LoadShed,Rangpur_Demand,Rangpur_LoadShed,Sylhet_Demand,Sylhet_LoadShed
2023-09-03,478,0,1311,0,1384,70,4976,80,1738,0,1230,100,1603,100,1040,130,639,95
2023-09-04,456,0,1453,0,1272,170,5169,60,1720,130,1212,130,1549,0,997,135,647,80
2023-09-05,487,0,1316,185,1298,119,5117,42,1787,112,1229,145,1647,30,1001,124,619,65
2023-09-06,471,0,1308,0,1394,100,4731,50,1792,0,1177,222,1583,20,871,0,638,105
2023-09-07,428,0,1365,0,1422,180,4903,0,1651,10,1064,10,1378,0,1017,108,648,50
2023-09-08,397,0,1295,0,1253,0,4265,0,1581,0,1143,39,1323,0,873,0,549,0
2023-09-09,465,0,1403,52,1342,42,4905,5,1806,0,1196,45,1487,0,948,42,603,40
2023-09-10,483,0,1403,0,1404,100,5021,80,1800,0,1278,300,1574,10,1017,95,631,46
2023-09-11,443,0,1363,0,1443,165,5044,27,1770,0,1247,138,1543,0,1000,79,622,18
2023-09-12,461,0,1278,0,1435,135,4891,0,1726,0,1222,130,1514,0,985,53,636,25
2023-09-13,409,0,1326,0,1392,58,4929,0,1699,0,1234,86,1551,0,1016,94,608,51
2023-09-14,425,0,1243,0,1322,25,4909,15,1656,0,1209,90,1475,0,1007,70,617,80
2023-09-15,440,0,1287,0,1380,30,4426,0,1656,0,1234,48,1466,0,955,0,620,40
2023-09-16,464,0,1395,0,1436,80,5091,0,1841,0,1299,138,1535,7,994,88,620,80
2023-09-17,459,0,1333,0,895,20,5472,25,1839,35,1233,245,1518,0,996,160,606,110
2023-09-18,380,0,1293,0,1272,25,5146,0,1625,0,1221,122,1488,0,964,0,633,30
2023-09-19,353,0,1313,0,1258,25,4721,0,1596,0,1138,132,1328,0,934,0,602,30
2023-09-20,360,0,1242,0,1200,0,4764,0,1495,0,1092,44,1300,0,842,0,448,0
2023-09-21,408,0,1263,0,1170,0,4705,0,1485,0,905,0,1218,0,676,0,511,0
2023-09-22,395,0,1225,0,1218,0,4097,0,1430,0,981,0,1170,0,633,0,490,0
2023-09-23,402,0,1417,0,1201,0,4656,0,1529,0,1055,37,1286,0,681,0,525,0
2023-09-24,397,0,1320,0,1260,0,4692,0,1479,0,1028,0,1100,0,572,0,477,0
2023-09-25,417,0,1328,0,1332,0,4927,0,1616,0,1162,64,1248,0,827,0,579,30
2023-09-26,441,0,1339,0,1373,15,5017,22,1744,0,1209,48,1466,0,926,0,619,28
2023-09-27,430,0,1401,0,1364,30,5078,0,1758,0,1211,75,1484,0,963,0,638,93
2023-09-28,475,0,1355,0,1380,25,4863,0,1736,0,1234,100,1485,0,920,0,645,29
2023-09-29,401,0,1220,0,1319,20,4257,0,1573,0,1113,30,1428,0,957,0,593,29
2023-09-30,407,0,1347,0,1307,19,4849,19,1516,0,1205,100,1226,0,880,0,558,20
2023-10-01,409,0,1363,0,1282,0,5125,0,1601,0,1178,80,1286,0,899,0,630,113
2023-10-02,415,0,1380,0,1273,20,5090,0,1524,0,1161,45,1372,0,942,0,529,105
2023-10-03,363,0,1299,0,1145,25,4804,0,1485,0,1071,20,1291,0,868,0,540,18
2023-10-04,344,0,1279,0,1056,0,4660,0,1336,0,1023,20,1200,0,695,0,507,0
2023-10-05,394,0,1255,0,1156,0,4091,0,1318,0,553,0,851,0,665,0,488,0
2023-10-06,405,0,1258,0,1130,0,3788,0,1460,0,818,0,1094,0,597,0,375,0
2023-10-07,396,0,1298,0,1227,0,4826,0,1642,0,1024,0,1256,0,764,0,467,0
2023-10-08,405,0,1337,0,1195,10,4879,0,1704,0,1161,27,1368,0,882,0,506,0
2023-10-09,407,0,1363,0,1257,0,5020,0,1739,0,1064,0,1413,0,898,0,453,0
2023-10-10,447,0,1360,0,1287,25,4964,0,1671,0,1087,0,1350,0,806,0,548,40
2023-10-11,434,0,1269,0,1347,18,5005,0,1721,0,1162,21,1441,0,881,0,573,70
2023-10-12,421,0,1276,0,1242,90,5012,55,1722,0,1169,64,1399,0,880,0,534,35
2023-10-13,403,0,1232,0,1266,0,4210,0,1567,0,1061,0,1271,0,796,0,499,0
2023-10-14,410,0,1331,0,1278,0,4774,0,1627,0,1085,77,1329,0,853,0,537,0
2023-10-15,404,0,1317,0,1308,0,5008,15,1596,0,1076,10,1299,0,779,0,534,0
2023-10-16,395,0,1227,0,1265,0,5026,0,1553,0,1086,0,1331,0,758,0,535,0
2023-10-17,411,0,1268,0,1300,0,4993,0,1560,0,1093,0,1310,0,762,0,539,0
2023-10-18,411,0,1205,0,1225,0,4841,0,1534,0,1057,0,1261,0,741,0,523,0
2023-10-19,391,0,1238,0,1266,0,4942,0,1463,0,1018,18,1185,0,732,0,523,0
2023-10-20,354,0,1211,0,1165,40,4047,0,1370,0,967,30,1097,0,699,0,437,73
2023-10-21,366,0,1333,0,1230,0,4741,0,1417,0,1035,50,1180,0,730,0,513,19
2023-10-22,391,0,1238,0,1226,0,4716,0,1409,0,1009,0,1191,0,666,0,526,29
2023-10-23,327,0,1242,0,1148,0,4420,0,1349,0,906,0,1118,0,717,0,491,0
2023-10-24,300,0,731,0,1030,0,4346,0,1281,0,919,0,1097,0,640,0,427,0
2023-10-25,338,0,1076,0,1117,0,4711,18,1419,0,1002,15,1170,0,667,0,447,0
2023-10-26,357,0,1161,0,1163,0,4731,0,1399,0,977,25,1170,0,677,0,481,15
2023-10-27,329,0,1109,0,1090,15,3836,0,1266,0,884,0,1027,0,587,0,464,8
2023-10-28,334,0,1216,0,1114,0,4355,0,1309,0,863,0,1084,0,638,0,487,0
2023-10-29,331,0,1233,0,1075,0,4438,0,1340,0,927,0,1092,0,724,0,482,0
2023-10-30,327,0,1199,0,1057,0,4568,0,1351,0,930,0,1129,0,761,0,450,0
2023-10-31,331,0,1352,0,1151,0,4483,0,1352,0,989,0,1125,0,695,0,510,0
2023-11-01,368,0,1285,0,1209,16,4657,0,1372,0,1006,10,1150,0,678,0,517,18
2023-11-02,375,0,1348,0,11215,30,4640,0,1444,0,984,0,1143,0,745,0,507,10
2023-11-03,340,0,1187,0,1118,20,3805,0,1280,0,846,0,1008,0,571,0,451,5
2023-11-04,360,0,1195,0,1151,12,4574,0,1340,0,972,0,1130,0,715,0,474,10
2023-11-05,348,0,1163,0,1099,0,4659,0,1332,0,932,0,1111,0,712,0,470,0
2023-11-06,322,0,1204,0,1050,15,4472,0,1304,0,918,0,1071,0,694,0,449,0
2023-11-07,300,0,1106,0,973,0,4308,0,1207,0,857,0,1020,0,651,0,407,0
2023-11-08,297,0,1109,0,947,0,4420,0,1215,0,858,0,1024,0,677,0,407,0
2023-11-09,296,0,1161,0,991,0,4417,0,1231,0,890,0,1009,0,687,0,418,0
2023-11-10,276,0,964,0,887,0,3418,0,1053,0,766,0,903,0,546,0,374,0
2023-11-11,297,0,1144,0,988,0,4349,0,1198,0,896,0,1006,0,680,0,437,0
2023-11-12,306,0,1177,0,1017,0,4490,0,1222,0,860,0,999,0,694,0,422,0
2023-11-13,297,0,1185,0,1012,0,4477,0,1217,0,891,0,1003,0,693,0,432,0
2023-11-14,296,0,1236,0,1024,0,4524,0,1231,0,861,0,1024,0,662,0,434,0
2023-11-15,310,0,1337,0,1081,0,4547,0,1213,0,863,0,1004,0,701,0,471,0
2023-11-16,277,0,1180,0,939,0,4402,0,1094,0,757,0,941,0,657,0,428,0
2023-11-17,69,0,709,0,100,0,2780,0,845,0,619,0,822,0,523,0,153,0
2023-11-18,229,0,1067,0,681,0,4108,0,1170,0,783,0,982,0,694,0,387,0
2023-11-19,281,0,1106,0,851,0,4270,0,1228,0,844,0,998,0,669,0,414,0
2023-11-20,285,0,1211,0,938,0,4350,0,1226,0,813,0,999,0,715,0,435,0
2023-11-21,284,0,1223,0,900,0,4371,0,1207,0,814,0,988,0,697,0,399,0
2023-11-22,277,0,1155,0,881,0,4211,0,1125,0,795,0,945,0,677,0,394,0
2023-11-23,270,0,1185,0,867,0,4066,0,1147,0,804,0,928,0,669,0,391,0
2023-11-24,255,0,977,0,761,0,3147,0,1057,0,693,0,892,0,639,0,362,0
2023-11-25,282,0,1073,0,887,0,3890,0,1142,0,812,0,948,0,707,0,413,0
2023-11-26,271,0,1168,0,890,0,4125,0,1175,0,800,0,975,0,689,0,388,0
2023-11-27,274,0,1159,0,933,0,4337,0,1142,0,813,0,976,0,715,0,396,0
2023-11-28,286,0,1089,0,918,0,4343,0,1182,0,813,0,1002,0,727,0,385,0
2023-11-29,274,0,1195,0,884,0,4237,0,1143,0,784,0,964,0,708,0,386,0
2023-11-30,277,0,1135,0,902,0,4214,0,1165,0,800,0,964,0,721,0,372,0
2023-12-01,269,0,1005,0,820,0,3202,0,1020,0,694,0,870,0,575,0,350,0
2023-12-02,277,0,1151,0,894,0,3797,0,1173,0,799,0,970,0,680,0,375,0
2023-12-03,279,0,1117,0,877,0,4217,0,1169,0,790,0,989,0,687,0,386,0
2023-12-04,290,0,1157,0,895,0,4082,0,1109,0,779,0,950,0,635,0,376,0
2023-12-05,279,0,1144,0,891,0,4122,0,1130,0,782,0,968,0,715,0,374,0
2023-12-06,286,0,1198,0,881,0,4172,0,1127,0,751,0,920,0,700,0,383,0
2023-12-07,266,0,1156,0,805,0,3721,0,1065,0,669,0,846,0,656,0,344,0
2023-12-08,272,0,951,0,765,0,2868,0,991,0,679,0,808,0,549,0,329,0
2023-12-09,279,0,1061,0,838,0,3578,0,1102,0,764,0,913,0,655,0,356,0
2023-12-10,263,0,1088,0,834,0,3715,0,1136,0,742,0,905,0,692,0,360,0
2023-12-11,274,0,1043,0,820,0,3704,0,1135,0,750,0,901,0,693,0,364,0
2023-12-12,291,0,949,0,836,0,3692,0,1105,0,746,0,938,0,644,0,348,0
2023-12-13,275,0,966,0,834,0,3770,0,1101,0,767,0,957,0,699,0,353,0
2023-12-14,268,0,954,0,825,0,3650,0,1136,0,767,0,934,0,676,0,345,0
2023-12-15,253,0,760,0,763,0,2805,0,1030,0,721,0,863,0,631,0,340,0
2023-12-16,257,0,680,0,760,0,2541,0,1051,0,715,0,877,0,641,0,325,0
2023-12-17,276,0,863,0,837,0,3429,0,1081,0,753,0,930,0,642,0,353,0
2023-12-18,275,0,912,0,821,0,3686,0,1132,0,765,0,949,0,717,0,364,0
2023-12-19,273,0,977,0,828,0,3735,0,1148,0,765,0,964,0,700,0,356,0
2023-12-20,272,0,998,0,784,0,3774,0,1125,0,769,0,966,0,718,0,359,0
2023-12-21,269,0,966,0,846,0,3874,0,1150,0,760,0,946,0,708,0,364,0
2023-12-22,258,0,876,0,758,0,2915,0,1044,0,718,0,860,0,639,0,330,0
2023-12-23,281,0,968,0,826,0,3630,0,1087,0,781,0,935,0,657,0,361,0
2023-12-24,269,0,1039,0,843,0,3813,0,1143,0,774,0,942,0,692,0,366,0
2023-12-25,264,0,1027,0,812,0,3649,0,1124,0,761,0,958,0,707,0,354,0
2023-12-26,280,0,1029,0,840,0,3769,0,1143,0,765,0,976,0,703,0,353,0
2023-12-27,277,0,1054,0,845,0,3929,0,1136,0,783,0,959,0,707,0,362,0
2023-12-28,270,0,1057,0,822,0,3912,0,1160,0,792,0,947,0,681,0,357,0
2023-12-29,274,0,1195,0,884,0,4237,0,1143,0,784,0,964,0,708,0,386,0
2023-12-30,283,0,1015,0,837,0,3781,0,1129,0,770,0,933,0,659,0,378,0
2023-12-31,275,0,1117,0,785,0,3882,0,1124,0,792,0,930,0,671,0,354,0
2024-01-01,281,0,985,0,830,0,3505,0,1138,0,773,0,929,0,655,0,319,0
2024-01-02,278,0,986,0,809,0,3705,0,1152,0,790,0,966,0,690,0,377,0
2024-01-03,272,0,1066,0,813,0,3739,0,1141,0,800,0,945,0,671,0,369,0
2024-01-04,278,0,1070,0,819,0,3740,0,1149,0,794,0,945,0,690,0,368,0
2024-01-05,274,0,938,0,785,0,3015,0,1073,0,779,0,898,0,616,0,344,0
2024-01-06,281,0,853,0,785,0,3039,0,1083,0,784,0,914,0,628,0,349,0
2024-01-07,258,0,611,0,711,0,2232,0,967,0,695,0,814,0,523,0,311,0
2024-01-08,290,0,926,0,803,0,3248,0,1127,0,797,0,951,0,645,0,359,0
2024-01-09,275,0,907,0,813,0,3442,0,1130,0,813,0,958,0,649,0,353,0
2024-01-10,285,0,972,0,822,0,3625,0,1136,0,848,0,973,0,680,0,353,0
2024-01-11,288,0,975,0,808,0,3710,0,1157,0,858,0,970,0,670,0,355,0
2024-01-12,277,0,881,0,785,0,2990,0,1077,0,811,0,898,0,616,0,333,0
2024-01-13,289,0,968,0,833,0,3621,0,1195,0,895,0,1015,0,680,0,354,0
2024-01-14,295,0,1008,0,830,0,3687,0,1205,0,879,0,998,0,697,0,355,0
2024-01-15,288,0,906,0,825,0,3717,0,1187,0,881,0,997,0,704,0,353,0
2024-01-16,284,0,985,0,830,0,3765,0,1195,0,874,0,1031,0,715,0,361,0
2024-01-17,297,0,929,0,849,0,3764,0,1188,0,878,0,1059,0,713,0,364,0
2024-01-18,270,0,1045,0,849,0,3872,0,1158,0,891,0,979,0,714,0,363,0
2024-01-19,276,0,963,0,780,0,3116,0,1087,0,848,0,955,0,688,0,348,0
2024-01-20,255,0,1003,0,860,0,3541,0,1216,0,868,0,969,0,702,0,368,0
2024-01-21,303,0,931,0,853,0,3587,0,1157,0,817,0,1005,0,701,0,361,0
2024-01-22,297,0,976,0,845,0,3702,0,1204,0,883,0,1058,0,745,0,366,0
2024-01-23,283,0,1012,0,847,0,3772,0,1214,0,848,0,1069,0,753,0,374,0
2024-01-24,280,0,982,0,827,0,3712,0,1160,0,809,0,1029,0,742,0,358,0
2024-01-25,280,0,950,0,865,0,3781,0,1203,0,883,0,1000,0,781,0,372,0
2024-01-26,265,0,894,0,803,0,2959,0,1099,0,779,0,938,0,709,0,345,0
2024-01-27,287,0,957,0,860,0,3533,0,1186,0,863,0,1024,0,749,0,368,0
2024-01-28,288,0,984,0,849,0,3676,0,1208,0,854,0,1130,0,790,0,364,0
2024-01-29,286,0,948,0,858,0,3770,0,1196,0,900,0,1064,0,782,0,362,0
2024-01-30,273,0,933,0,840,0,3768,0,1206,0,886,0,1059,0,770,0,360,0
2024-01-31,287,0,946,0,854,0,3829,0,1175,0,887,0,990,0,786,0,371,0
2024-02-01,267,0,956,0,783,0,3613,0,1144,0,890,0,1034,0,790,0,357,0
2024-02-02,266,0,934,0,797,0,3024,0,1074,0,846,0,935,0,707,0,341,0
2024-02-03,281,0,991,0,842,0,3596,0,1195,0,890,0,1067,0,798,0,358,0
2024-02-04,290,0,978,0,858,0,3499,0,1192,0,904,0,1073,0,795,0,359,0
2024-02-05,297,0,1008,0,890,0,3622,0,1182,0,878,0,1030,0,732,0,368,0
2024-02-06,291,0,997,0,883,0,3853,0,1196,0,862,0,1059,0,797,0,370,0
2024-02-07,278,0,1045,0,897,0,3851,0,1219,0,945,0,1099,0,790,0,364,0
2024-02-08,280,0,987,0,863,0,3867,0,1197,0,891,64,1046,0,780,0,352,0
2024-02-09,267,0,840,0,799,0,2948,0,1122,0,890,60,1008,0,714,0,354,0
2024-02-10,285,0,1002,0,886,0,3705,0,1239,9,925,20,1091,0,768,0,383,0
2024-02-11,286,0,989,0,881,0,3780,0,1207,0,971,92,1041,0,771,0,379,0
2024-02-12,285,0,989,0,890,0,3840,0,1209,0,954,0,1101,0,777,0,373,0
2024-02-13,286,0,1024,0,861,0,3908,0,1192,0,989,90,1091,0,761,0,374,0
2024-02-14,292,0,1032,0,897,0,3985,0,1184,0,969,60,1068,0,757,0,378,0
2024-02-15,287,0,1092,0,762,0,4128,0,1078,0,962,72,1077,0,765,0,386,0
2024-02-16,277,0,1020,0,839,0,3295,0,1095,0,958,68,977,0,671,0,352,0
2024-02-17,292,0,1138,0,873,0,3947,0,1239,0,993,117,1095,0,773,0,383,0
2024-02-18,288,0,1058,0,879,0,4116,28,1225,0,1012,123,1126,0,793,0,365,0
2024-02-19,295,0,1130,0,887,0,4209,10,1251,0,1025,156,1135,0,763,0,380,0
2024-02-20,296,0,1036,0,902,0,4245,24,1296,0,1004,135,1136,0,754,0,376,0
2024-02-21,257,0,965,0,882,0,3341,0,1227,0,910,0,1105,0,737,0,347,0
2024-02-22,309,0,1128,0,825,0,3825,0,1179,0,839,0,1031,0,688,0,366,0
2024-02-23,277,0,1090,0,796,0,3324,0,1147,0,844,0,1032,0,716,0,339,0
2024-02-24,313,0,1192,0,903,0,4026,0,1215,0,923,0,1094,0,766,0,376,0
2024-02-25,289,0,1018,0,868,0,3577,0,1174,0,861,0,964,0,734,0,352,0
2024-02-26,282,0,958,0,831,0,3097,0,1147,0,858,0,1032,0,710,0,334,0
2024-02-27,299,0,1103,0,889,0,4034,0,1239,0,968,32,1120,0,740,0,361,0
2024-02-28,295,0,1228,0,815,0,4115,0,1255,0,967,20,1143,0,767,0,367,0
2024-02-29,287,0,1151,0,930,0,4284,0,1255,0,950,50,1147,0,760,0,375,0
2024-03-01,282,0,1008,0,857,0,3426,0,1185,0,944,18,1093,0,748,0,360,0
2024-03-02,309,0,1061,0,922,0,4160,15,1281,0,1002,55,1186,0,762,0,386,0
2024-03-03,315,0,1098,0,969,0,4366,0,1324,0,1015,92,1165,0,775,0,392,0
2024-03-04,304,0,1126,0,902,0,4288,0,1288,0,975,25,1136,0,805,0,399,0
2024-03-05,310,0,1114,0,995,0,4375,15,1374,0,1023,99,1235,0,812,0,382,0
2024-03-06,319,0,1107,0,963,0,4256,0,1319,0,1018,49,1207,0,833,0,388,0
2024-03-07,299,0,1164,0,957,0,4274,0,1292,0,1006,83,1221,0,824,0,386,0
2024-03-08,285,0,1031,0,907,0,3490,0,1224,0,968,39,1147,0,785,0,363,0
2024-03-09,312,0,1085,0,960,0,4175,20,1308,0,1022,76,1221,0,802,0,399,0
2024-03-10,300,0,1100,0,986,0,4312,0,1357,0,1031,0,1255,0,839,0,395,0
2024-03-11,324,0,1127,0,1005,0,4376,0,1394,0,1086,149,1272,0,858,0,420,0
2024-03-12,356,0,1083,0,1056,0,4323,0,1430,0,1078,90,1160,0,791,0,407,0
2024-03-13,371,0,1136,0,1156,0,4566,0,1471,0,1084,152,1219,0,786,0,426,0
2024-03-14,344,0,1126,0,966,0,4511,0,1506,0,1119,90,1303,0,792,0,430,0
2024-03-15,358,0,1023,0,1145,0,4152,0,1521,0,1118,80,1246,0,711,0,462,0
2024-03-16,378,0,1235,0,1206,0,4413,0,1510,0,1070,25,1309,0,760,0,427,0
2024-03-17,369,0,1172,0,1256,0,4472,0,1468,0,1164,72,1359,0,776,0,491,0
2024-03-18,382,0,1232,0,1217,17,4620,10,1501,0,1201,90,1384,0,822,0,479,0
2024-03-19,350,0,1271,0,1175,0,4071,0,1452,0,947,0,1317,0,795,0,473,0
2024-03-20,329,0,1234,0,1067,0,4085,0,1126,0,822,0,872,0,428,0,410,0
2024-03-21,297,0,1006,0,905,0,3931,0,1019,0,946,0,953,0,578,0,363,0
2024-03-22,314,0,1059,0,947,0,3612,0,1203,0,945,0,981,0,577,0,389,0
2024-03-23,336,0,1175,0,1071,0,4215,0,1441,0,511,0,1129,0,549,0,375,0
2024-03-24,374,0,1240,0,624,0,4101,0,1601,0,908,0,1179,0,635,0,379,0
2024-03-25,393,0,1280,0,1191,10,4596,0,1392,0,1077,20,1285,0,683,0,480,10
2024-03-26,379,0,1222,0,1166,0,4089,0,1532,0,972,0,1230,0,616,0,409,0
2024-03-27,392,0,1309,0,730,0,4324,0,1509,0,991,0,1279,0,647,0,452,0
2024-03-28,361,0,1172,0,1031,0,4517,0,1598,0,1126,41,1314,0,673,0,486,0
2024-03-29,421,0,1318,0,1198,0,4384,0,1656,0,1177,58,1320,0,728,0,515,0
2024-03-30,444,0,1247,80,1320,100,4999,65,1707,150,1204,66,1370,125,806,80,448,0
2024-03-31,453,0,1335,0,1193,0,4830,10,1710,0,1098,40,1504,0,807,0,468,0
2024-04-01,471,0,1398,90,1280,173,5084,130,1789,130,1205,70,1499,150,867,70,451,40
2024-04-02,463,0,1339,140,1335,200,5296,200,1807,175,1247,190,1554,170,851,85,486,75
2024-04-03,455,30,1399,170,1356,180,5457,225,1717,130,1255,180,1550,140,876,110,533,60
2024-04-04,481,0,1454,143,1419,190,5415,210,1840,166,1274,192,1627,142,837,96,422,60
2024-04-05,477,0,1432,130,1457,45,4986,50,1875,185,1256,150,1743,163,930,100,450,0
2024-04-06,471,55,1346,20,1450,250,5297,50,1956,180,1273,180,1695,130,985,90,551,5
2024-04-07,305,0,1244,0,1168,0,4702,0,1584,0,1188,115,1615,50,928,100,467,0
2024-04-08,354,0,1333,0,1275,0,3741,0,1459,0,1172,96,1494,0,906,0,498,0
2024-04-09,415,0,1181,0,1370,0,3338,0,1643,0,1169,0,1542,0,916,0,550,0
2024-04-10,400,0,1187,0,1263,0,3049,0,1507,0,1151,0,1411,0,922,0,483,0
2024-04-11,394,0,947,0,1297,0,2799,0,1403,0,1051,0,1208,0,732,0,503,0
2024-04-12,416,0,1129,0,1314,0,2895,0,1560,0,1149,0,1418,0,843,0,507,0
2024-04-13,449,0,1297,0,1370,10,3161,0,1617,0,1172,35,1526,0,926,0,541,0
2024-04-14,463,0,1200,0,1428,0,3242,0,1704,0,983,111,1568,0,939,20,549,0
2024-04-15,467,0,1395,88,1461,0,3861,0,1862,7,1210,65,1701,0,1002,85,579,0
2024-04-16,392,0,1352,0,933,0,3696,0,1664,0,1065,0,1668,0,1018,48,438,0
2024-04-17,342,0,1415,99,1226,72,3755,0,1765,0,1030,0,1775,0,1014,71,205,0
2024-04-18,491,0,1473,95,1361,0,4780,0,1837,0,1246,140,1697,0,992,70,509,0
2024-04-19,478,0,1306,0,1385,0,4532,0,1839,0,1244,132,1722,0,959,70,471,0
2024-04-20,500,0,1338,0,1364,84,5155,40,1928,0,1378,200,1815,0,1014,50,561,0
2024-04-21,502,0,1359,0,1486,49,5284,20,1958,0,1314,150,1830,0,1039,100,475,0
2024-04-22,513,0,1456,100,1619,36,5500,90,1944,0,1402,170,1817,0,1029,50,612,0
2024-04-23,509,0,1586,128,1554,90,5527,124,1947,0,1425,300,1865,0,1025,96,596,0
2024-04-24,487,0,1517,105,1555,90,5532,120,1905,0,1463,350,1826,0,1066,135,609,0
2024-04-25,504,0,1476,170,1528,80,5823,160,1950,0,1387,200,1613,120,1104,193,590,0
2024-04-26,485,0,1327,0,1519,45,5176,0,1941,0,1363,145,1797,0,1026,116,527,0
2024-04-27,488,0,1415,130,1508,200,5644,100,1986,0,1422,238,1793,110,1060,120,599,0
2024-04-28,517,0,1438,214,1590,240,5830,190,2009,0,1407,260,1881,190,1073,180,501,0
2024-04-29,510,0,1584,165,1560,245,5774,360,2029,132,1436,275,1881,182,1030,130,614,44
2024-04-30,512,0,1468,20,1572,20,5814,140,1982,15,1422,220,1870,0,1075,84,360,0
2024-05-01,512,0,1413,0,1559,30,4938,70,1943,9,1359,115,1840,0,1024,54,603,0
2024-05-02,468,0,1344,0,1087,0,5482,161,1938,0,1368,195,1761,0,1044,112,499,0
2024-05-03,423,0,1398,0,1341,0,4964,0,1871,0,1356,139,1694,0,959,0,482,0
2024-05-04,481,0,1324,45,1476,127,5505,28,1919,11,958,90,1603,0,1014,53,606,0
2024-05-05,482,0,1416,0,1281,0,5525,35,1816,10,849,0,1640,0,717,0,163,0
2024-05-06,111,0,403,0,670,0,4235,0,554,0,901,0,1234,0,725,0,364,0
2024-05-07,422,0,1171,0,1227,0,4721,0,1639,0,1125,0,1547,0,806,0,515,0
2024-05-08,380,0,1144,0,1165,0,4567,0,1485,0,1028,0,1274,0,828,0,474,0
2024-05-09,419,0,1302,0,1202,0,4579,0,1138,0,908,0,1168,0,736,0,507,0
2024-05-10,413,0,1225,0,1336,0,4289,0,1518,0,1020,0,1362,0,720,0,433,0
2024-05-11,320,0,1159,0,1154,0,4717,0,1451,0,1111,0,1414,0,985,0,505,0
2024-05-12,357,0,1419,0,1244,0,4892,0,1527,0,1150,35,1454,0,951,0,578,0
2024-05-13,433,0,1408,0,1342,20,5191,0,1733,0,1175,80,1541,0,1033,25,623,0
2024-05-14,461,0,1490,0,1414,0,5371,50,1837,0,1247,128,1596,0,988,65,640,10
2024-05-15,488,0,1512,0,1457,20,5530,100,1841,0,1232,179,1670,0,1026,95,661,0
2024-05-16,463,0,1553,80,1443,130,5615,205,1861,0,1323,180,1254,90,1009,125,659,35
2024-05-17,488,0,1484,0,1510,50,5190,0,1872,0,1282,90,1677,0,1045,53,569,0
2024-05-18,372,0,1434,0,1301,0,5154,0,1738,0,1128,0,1527,0,935,0,523,0
2024-05-19,316,0,1337,0,1240,0,5151,90,1652,0,965,0,1488,0,976,0,536,0
2024-05-20,349,0,1418,0,1216,0,5110,100,1551,0,1138,50,1467,0,902,0,615,0
2024-05-23,470,0,1523,0,1518,35,5552,100,1897,0,1267,150,1622,0,1017,33,667,0
2024-05-24,487,0,1388,0,1552,35,5245,0,1896,0,1288,145,1598,0,1000,40,658,18
2024-05-25,194,0,1423,0,1116,0,5944,75,1862,0,1252,190,1441,0,956,0,284,0
2024-05-27,121,0,1275,0,1262,0,5182,25,1139,0,991,25,1387,0,1072,69,441,0
2024-05-28,21,0,639,0,98,0,2278,0,279,0,56,0,314,0,408,0,160,0
2024-05-29,140,0,1213,0,984,0,4616,0,1505,0,840,0,1347,0,931,0,332,0
2024-05-30,234,0,1408,0,1305,0,5175,0,1734,0,1195,45,1614,0,1007,65,425,0
2024-05-31,350,0,1363,0,1368,0,4901,95,1681,0,1155,69,1409,0,864,0,563,0
2024-06-01,407,0,1563,0,1552,25,5559,140,1897,0,1238,210,1590,0,715,0,630,20
2024-06-02,415,0,1517,0,1570,10,5557,340,1890,5,1205,105,1599,142,1011,105,501,10
2024-06-03,310,0,1484,0,1327,0,5395,38,1813,0,1143,85,1612,0,962,60,491,0
2024-06-04,428,0,1544,0,1376,0,5257,40,1790,0,1187,97,1574,0,954,0,497,0
2024-06-05,471,0,1472,0,1523,92,5856,280,1974,0,1179,140,1460,0,1056,0,556,0
2024-06-06,461,0,1430,0,1431,125,5655,83,1917,0,1155,160,1504,0,987,0,570,0
2024-06-07,474,0,1382,0,1201,0,4663,0,1859,0,1184,125,1315,0,985,25,584,0
2024-06-08,516,0,1473,66,1509,133,5578,155,2039,15,1226,190,1644,0,1052,67,594,0
2024-06-10,552,0,1470,0,1369,0,5195,50,1834,0,1262,110,1616,0,981,24,564,0
2024-06-11,520,0,1577,148,1523,185,5721,185,2053,10,1309,285,1669,0,1015,48,632,0
2024-06-12,511,0,1479,100,1482,50,5607,210,1999,10,1249,239,1744,0,1016,100,692,0
2024-06-13,515,0,1435,0,794,0,4683,10,1969,10,1156,97,1649,0,956,0,485,0
2024-06-14,535,0,1363,0,1363,0,4703,0,1984,0,1109,80,1581,0,895,0,487,0
2024-06-15,509,0,1268,0,1390,0,4032,0,1998,0,1072,0,1582,0,848,0,475,0
2024-06-16,520,0,1119,0,1380,0,3590,0,1900,0,1094,0,1539,0,814,0,454,0
2024-06-17,526,0,1070,0,1476,0,3594,0,1905,0,1130,0,1568,0,814,0,462,0
2024-06-18,510,0,920,0,1248,0,3318,0,1876,0,914,0,1469,0,643,0,363,0
2024-06-19,391,0,1244,0,1127,0,2862,0,1412,0,847,0,1331,0,646,0,373,0
2024-06-20,387,0,1297,0,1157,0,2997,0,1372,0,949,0,1320,0,783,0,414,0
2024-06-21,450,0,1304,0,1302,0,3570,0,1680,0,1137,0,1465,0,915,102,567,0
