PreviousReportDate,Actual_MaxDemandEvePeak_MW,Actual_EveningPeakGeneration_MW,Actual_HighestGeneration_MW,Actual_DayPeakDemand_MW,Actual_DayPeakGeneration_MW,Actual_MinimumGeneration_MW,Dhaka_Actual_Demand_MW,Dhaka_Actual_Supply_MW,Dhaka_Actual_LoadShed_MW,Chattogram_Actual_Demand_MW,Chattogram_Actual_Supply_MW,Chattogram_Actual_LoadShed_MW,Sylhet_Actual_Demand_MW,Sylhet_Actual_Supply_MW,Sylhet_Actual_LoadShed_MW,Khulna_Actual_Demand_MW,Khulna_Actual_Supply_MW,Khulna_Actual_LoadShed_MW,Barishal_Actual_Demand_MW,Barishal_Actual_Supply_MW,Barishal_Actual_LoadShed_MW,Rajshahi_Actual_Demand_MW,Rajshahi_Actual_Supply_MW,Rajshahi_Actual_LoadShed_MW,Rangpur_Actual_Demand_MW,Rangpur_Actual_Supply_MW,Rangpur_Actual_LoadShed_MW
2020-12-29,,8945.0,8945.0,,7434.0,5419.0,2981.0,2981.0,0.0,885.0,885.0,0.0,314.0,314.0,0.0,1070.0,1070.0,0.0,248.0,248.0,0.0,872.0,872.0,0.0,575.0,575.0,0.0
2020-12-30,,8911.0,8911.0,,7367.0,5616.0,2960.0,2960.0,0.0,876.0,876.0,0.0,311.0,311.0,0.0,1078.0,1078.0,0.0,236.0,236.0,0.0,873.0,873.0,0.0,575.0,575.0,0.0
2020-12-31,,8853.0,8853.0,,7275.0,5571.0,2939.0,2939.0,0.0,931.0,931.0,0.0,309.0,309.0,0.0,1075.0,1075.0,0.0,233.0,233.0,0.0,851.0,851.0,0.0,598.0,598.0,0.0
2020-01-02,,8946.0,8946.0,,6500.0,5153.0,2868.0,2868.0,0.0,972.0,972.0,0.0,313.0,313.0,0.0,1132.0,1132.0,0.0,242.0,242.0,0.0,863.0,863.0,0.0,597.0,597.0,0.0
2020-01-01,,7934.0,7934.0,,6102.0,5422.0,2386.0,2386.0,0.0,846.0,846.0,0.0,302.0,302.0,0.0,987.0,987.0,0.0,227.0,227.0,0.0,782.0,782.0,0.0,535.0,535.0,0.0
2021-01-03,,8863.0,8863.0,,7151.0,5435.0,2918.0,2918.0,0.0,873.0,873.0,0.0,316.0,316.0,0.0,1078.0,1078.0,0.0,245.0,245.0,0.0,870.0,870.0,0.0,583.0,583.0,0.0
2021-01-04,,8921.0,8921.0,,7183.0,5580.0,3027.0,3027.0,0.0,882.0,882.0,0.0,311.0,311.0,0.0,1085.0,1085.0,0.0,236.0,236.0,0.0,885.0,885.0,0.0,598.0,598.0,0.0
2021-01-05,,8993.0,8993.0,,7342.0,5551.0,3040.0,3040.0,0.0,1031.0,1031.0,0.0,322.0,322.0,0.0,1067.0,1067.0,0.0,245.0,245.0,0.0,894.0,894.0,0.0,574.0,574.0,0.0
2021-01-06,,9073.0,9073.0,,7533.0,5622.0,3041.0,3041.0,0.0,991.0,991.0,0.0,316.0,316.0,0.0,1091.0,1091.0,0.0,223.0,223.0,0.0,912.0,912.0,0.0,577.0,577.0,0.0
2021-01-07,,9116.0,9116.0,,7752.0,5765.0,3108.0,3108.0,0.0,1039.0,1039.0,0.0,324.0,324.0,0.0,1088.0,1088.0,0.0,233.0,233.0,0.0,883.0,883.0,0.0,585.0,585.0,0.0
2021-01-08,,8158.0,8158.0,,6485.0,5922.0,2560.0,2560.0,0.0,929.0,929.0,0.0,314.0,314.0,0.0,1006.0,1006.0,0.0,231.0,231.0,0.0,826.0,826.0,0.0,557.0,557.0,0.0
2021-01-09,,9141.0,9141.0,,7014.0,5529.0,3069.0,3069.0,0.0,1053.0,1053.0,0.0,329.0,329.0,0.0,1087.0,1087.0,0.0,243.0,243.0,0.0,913.0,913.0,0.0,579.0,579.0,0.0
2021-01-10,,9200.0,9200.0,,7635.0,5757.0,3127.0,3127.0,0.0,945.0,945.0,0.0,328.0,328.0,0.0,1096.0,1096.0,0.0,240.0,240.0,0.0,912.0,912.0,0.0,589.0,589.0,0.0
2021-01-11,,9283.0,9283.0,,7746.0,5886.0,3226.0,3226.0,0.0,1050.0,1050.0,0.0,323.0,323.0,0.0,1092.0,1092.0,0.0,242.0,242.0,0.0,890.0,890.0,0.0,576.0,576.0,0.0
2021-01-12,,9245.0,9245.0,,7666.0,5981.0,3125.0,3125.0,0.0,997.0,997.0,0.0,335.0,335.0,0.0,1099.0,1099.0,0.0,232.0,232.0,0.0,939.0,939.0,0.0,604.0,604.0,0.0
2021-01-13,,9243.0,9243.0,,7599.0,5886.0,3039.0,3039.0,0.0,1003.0,1003.0,0.0,326.0,326.0,0.0,1095.0,1095.0,0.0,239.0,239.0,0.0,941.0,941.0,0.0,639.0,639.0,0.0
2021-01-14,,9125.0,9125.0,,7847.0,5855.0,3031.0,3031.0,0.0,1025.0,1025.0,0.0,319.0,319.0,0.0,1093.0,1093.0,0.0,233.0,233.0,0.0,926.0,926.0,0.0,635.0,635.0,0.0
2021-01-15,,8182.0,8182.0,,6647.0,5857.0,2422.0,2422.0,0.0,892.0,892.0,0.0,311.0,311.0,0.0,1028.0,1028.0,0.0,233.0,233.0,0.0,889.0,889.0,0.0,583.0,583.0,0.0
2021-01-16,,9165.0,9165.0,,7421.0,5310.0,2990.0,2990.0,0.0,1007.0,1007.0,0.0,326.0,326.0,0.0,1095.0,1095.0,0.0,245.0,245.0,0.0,929.0,929.0,0.0,634.0,634.0,0.0
2021-01-17,,9232.0,9232.0,,7797.0,5531.0,3102.0,3102.0,0.0,1002.0,1002.0,0.0,334.0,334.0,0.0,986.0,986.0,0.0,237.0,237.0,0.0,968.0,968.0,0.0,657.0,657.0,0.0
2021-01-18,,9297.0,9297.0,,7758.0,5746.0,3087.0,3087.0,0.0,984.0,984.0,0.0,331.0,331.0,0.0,1092.0,1092.0,0.0,242.0,242.0,0.0,966.0,966.0,0.0,671.0,671.0,0.0
2021-01-19,,9380.0,9380.0,,7888.0,5711.0,3078.0,3078.0,0.0,1032.0,1032.0,0.0,329.0,329.0,0.0,1102.0,1102.0,0.0,233.0,233.0,0.0,960.0,960.0,0.0,664.0,664.0,0.0
2021-01-20,,9241.0,9241.0,,8147.0,5941.0,3045.0,3045.0,0.0,976.0,976.0,0.0,311.0,311.0,0.0,1082.0,1082.0,0.0,235.0,235.0,0.0,979.0,979.0,0.0,666.0,666.0,0.0
2021-01-21,,9279.0,9279.0,,8118.0,5735.0,3062.0,3062.0,0.0,927.0,927.0,0.0,339.0,339.0,0.0,1091.0,1091.0,0.0,239.0,239.0,0.0,950.0,950.0,0.0,680.0,680.0,0.0
2021-01-22,,8189.0,8189.0,,6681.0,5661.0,2451.0,2451.0,0.0,828.0,828.0,0.0,313.0,313.0,0.0,1016.0,1016.0,0.0,230.0,230.0,0.0,874.0,874.0,0.0,631.0,631.0,0.0
2021-01-23,,9242.0,9242.0,,7711.0,5304.0,2986.0,2986.0,0.0,894.0,894.0,0.0,327.0,327.0,0.0,1111.0,1111.0,0.0,245.0,245.0,0.0,973.0,973.0,0.0,695.0,695.0,0.0
2021-01-24,,9104.0,9104.0,,7846.0,5644.0,3048.0,3048.0,0.0,925.0,925.0,0.0,339.0,339.0,0.0,1098.0,1098.0,0.0,237.0,237.0,0.0,962.0,962.0,0.0,675.0,675.0,0.0
2021-01-25,,9278.0,9278.0,,7893.0,5675.0,3017.0,3017.0,0.0,907.0,907.0,0.0,336.0,336.0,0.0,1100.0,1100.0,0.0,238.0,238.0,0.0,982.0,982.0,0.0,702.0,702.0,0.0
2021-01-26,,9240.0,9240.0,,7917.0,5815.0,2995.0,2995.0,0.0,950.0,950.0,0.0,334.0,334.0,0.0,1100.0,1100.0,0.0,229.0,229.0,0.0,986.0,986.0,0.0,706.0,706.0,0.0
2021-01-27,,9272.0,9272.0,,7919.0,5748.0,3025.0,3025.0,0.0,848.0,848.0,0.0,330.0,330.0,0.0,1100.0,1100.0,0.0,236.0,236.0,0.0,987.0,987.0,0.0,710.0,710.0,0.0
2021-01-28,,9240.0,9240.0,,8054.0,5741.0,2987.0,2987.0,0.0,938.0,938.0,0.0,336.0,336.0,0.0,1098.0,1098.0,0.0,236.0,236.0,0.0,972.0,972.0,0.0,705.0,705.0,0.0
2021-01-29,,8348.0,8348.0,,6916.0,5736.0,2448.0,2448.0,0.0,854.0,854.0,0.0,315.0,315.0,0.0,1033.0,1033.0,0.0,224.0,224.0,0.0,916.0,916.0,0.0,677.0,677.0,0.0
2021-01-30,,9075.0,9075.0,,7578.0,5459.0,2895.0,2895.0,0.0,887.0,887.0,0.0,355.0,355.0,0.0,1090.0,1090.0,0.0,238.0,238.0,0.0,952.0,952.0,0.0,673.0,673.0,0.0
2021-01-31,,9188.0,9188.0,,7989.0,5628.0,2964.0,2964.0,0.0,899.0,899.0,0.0,333.0,333.0,0.0,1113.0,1113.0,0.0,247.0,247.0,0.0,989.0,989.0,0.0,722.0,722.0,0.0
2021-02-01,,9074.0,9074.0,,7901.0,5589.0,3025.0,3025.0,0.0,844.0,844.0,0.0,337.0,337.0,0.0,1100.0,1100.0,0.0,247.0,247.0,0.0,969.0,969.0,0.0,679.0,679.0,0.0
2021-02-02,,9234.0,9234.0,,7990.0,5579.0,2981.0,2981.0,0.0,888.0,888.0,0.0,330.0,330.0,0.0,1108.0,1108.0,0.0,239.0,239.0,0.0,963.0,963.0,0.0,688.0,688.0,0.0
2021-02-03,,9179.0,9179.0,,7975.0,5643.0,3063.0,3063.0,0.0,882.0,882.0,0.0,335.0,335.0,0.0,1103.0,1103.0,0.0,248.0,248.0,0.0,973.0,973.0,0.0,699.0,699.0,0.0
2021-02-04,,9193.0,9193.0,,8234.0,5794.0,3036.0,3036.0,0.0,910.0,910.0,0.0,328.0,328.0,0.0,1115.0,1115.0,0.0,237.0,237.0,0.0,971.0,971.0,0.0,611.0,611.0,0.0
2021-02-05,,8291.0,8291.0,,6894.0,5859.0,2454.0,2454.0,0.0,787.0,787.0,0.0,300.0,300.0,0.0,1023.0,1023.0,0.0,233.0,233.0,0.0,898.0,898.0,0.0,635.0,635.0,0.0
2021-02-06,,9277.0,9277.0,,7523.0,5490.0,3050.0,3050.0,0.0,938.0,938.0,0.0,335.0,335.0,0.0,1110.0,1110.0,0.0,242.0,242.0,0.0,970.0,970.0,0.0,654.0,654.0,0.0
2021-02-07,,9201.0,9201.0,,8127.0,5790.0,3007.0,3007.0,0.0,847.0,847.0,0.0,320.0,320.0,0.0,1095.0,1095.0,0.0,240.0,240.0,0.0,974.0,974.0,0.0,675.0,675.0,0.0
2021-01-08,,8158.0,8158.0,,6485.0,5922.0,2560.0,2560.0,0.0,929.0,929.0,0.0,314.0,314.0,0.0,1006.0,1006.0,0.0,231.0,231.0,0.0,826.0,826.0,0.0,557.0,557.0,0.0
2021-01-09,,9141.0,9141.0,,7014.0,5529.0,3069.0,3069.0,0.0,1053.0,1053.0,0.0,329.0,329.0,0.0,1087.0,1087.0,0.0,243.0,243.0,0.0,913.0,913.0,0.0,579.0,579.0,0.0
2021-02-10,,9495.0,9495.0,,8282.0,5888.0,3136.0,3136.0,0.0,978.0,978.0,0.0,319.0,319.0,0.0,1111.0,1111.0,0.0,238.0,238.0,0.0,977.0,977.0,0.0,671.0,671.0,0.0
2021-02-11,,9283.0,9283.0,,8337.0,5993.0,3135.0,3135.0,0.0,979.0,979.0,0.0,332.0,332.0,0.0,1117.0,1117.0,0.0,239.0,239.0,0.0,956.0,956.0,0.0,658.0,658.0,0.0
2021-02-12,,8150.0,8150.0,,7139.0,6000.0,2490.0,2490.0,0.0,797.0,797.0,0.0,316.0,316.0,0.0,999.0,999.0,0.0,228.0,228.0,0.0,878.0,878.0,0.0,604.0,604.0,0.0
2021-02-13,,9370.0,9370.0,,7956.0,5581.0,2942.0,2942.0,0.0,937.0,937.0,0.0,342.0,342.0,0.0,1129.0,1129.0,0.0,241.0,241.0,0.0,974.0,974.0,0.0,647.0,647.0,0.0
2021-02-14,,9370.0,9370.0,,8389.0,5977.0,3189.0,3189.0,0.0,951.0,951.0,0.0,344.0,344.0,0.0,1129.0,1129.0,0.0,242.0,242.0,0.0,959.0,959.0,0.0,648.0,648.0,0.0
2021-02-15,,9418.0,9418.0,,8346.0,6019.0,3215.0,3215.0,0.0,899.0,899.0,0.0,340.0,340.0,0.0,1106.0,1106.0,0.0,242.0,242.0,0.0,948.0,948.0,0.0,654.0,654.0,0.0
2021-02-16,,9545.0,9545.0,,8313.0,6129.0,3260.0,3260.0,0.0,922.0,922.0,0.0,346.0,346.0,0.0,1144.0,1144.0,0.0,227.0,227.0,0.0,996.0,996.0,0.0,670.0,670.0,0.0
2021-02-17,,9519.0,9519.0,,8201.0,6195.0,3343.0,3343.0,0.0,863.0,863.0,0.0,341.0,341.0,0.0,1114.0,1114.0,0.0,235.0,235.0,0.0,939.0,939.0,0.0,656.0,656.0,0.0
2021-02-18,,9529.0,9529.0,,8441.0,6093.0,3292.0,3292.0,0.0,925.0,925.0,0.0,354.0,354.0,0.0,1139.0,1139.0,0.0,229.0,229.0,0.0,962.0,962.0,0.0,664.0,664.0,0.0
2021-02-19,,8526.0,8526.0,,7330.0,6242.0,2704.0,2704.0,0.0,855.0,855.0,0.0,318.0,318.0,0.0,1005.0,1005.0,0.0,239.0,239.0,0.0,901.0,901.0,0.0,593.0,593.0,0.0
2021-02-20,,9150.0,9150.0,,7557.0,5984.0,3027.0,3027.0,0.0,981.0,981.0,0.0,346.0,346.0,0.0,1076.0,1076.0,0.0,241.0,241.0,0.0,984.0,984.0,0.0,685.0,685.0,0.0
2021-02-21,,8450.0,8450.0,,7264.0,5905.0,2560.0,2560.0,0.0,730.0,730.0,0.0,332.0,332.0,0.0,1064.0,1064.0,0.0,229.0,229.0,0.0,978.0,978.0,0.0,616.0,616.0,0.0
2021-02-22,,9576.0,9576.0,,8379.0,5627.0,3280.0,3280.0,0.0,928.0,928.0,0.0,351.0,351.0,0.0,1162.0,1162.0,0.0,226.0,226.0,0.0,983.0,983.0,0.0,659.0,659.0,0.0
2021-02-23,,9640.0,9640.0,,8446.0,6290.0,3380.0,3380.0,0.0,978.0,978.0,0.0,340.0,340.0,0.0,1137.0,1137.0,0.0,241.0,241.0,0.0,1004.0,1004.0,0.0,665.0,665.0,0.0
2021-02-24,,9709.0,9709.0,,8665.0,6401.0,3409.0,3409.0,0.0,976.0,976.0,0.0,340.0,340.0,0.0,1140.0,1140.0,0.0,241.0,241.0,0.0,1007.0,1007.0,0.0,672.0,672.0,0.0
2021-02-25,,10039.0,10039.0,,8807.0,5856.0,3533.0,3533.0,0.0,1012.0,1012.0,0.0,345.0,345.0,0.0,1172.0,1172.0,0.0,262.0,262.0,0.0,1018.0,1018.0,0.0,643.0,643.0,0.0
2021-02-26,,9102.0,9102.0,,7755.0,6537.0,2980.0,2980.0,0.0,857.0,857.0,0.0,324.0,324.0,0.0,1096.0,1096.0,0.0,242.0,242.0,0.0,969.0,969.0,0.0,591.0,591.0,0.0
2021-02-27,,10386.0,10386.0,,8686.0,6678.0,3595.0,3595.0,0.0,1017.0,1017.0,0.0,357.0,357.0,0.0,1205.0,1205.0,0.0,282.0,282.0,0.0,1058.0,1058.0,0.0,638.0,638.0,0.0
2021-02-28,,10603.0,10603.0,,9477.0,7236.0,3865.0,3865.0,0.0,901.0,901.0,0.0,365.0,365.0,0.0,1303.0,1303.0,0.0,279.0,279.0,0.0,1088.0,1088.0,0.0,675.0,675.0,0.0
2021-03-01,,10988.0,10988.0,,9520.0,7475.0,3884.0,3884.0,0.0,1082.0,1082.0,0.0,379.0,379.0,0.0,1278.0,1278.0,0.0,295.0,295.0,0.0,1082.0,1082.0,0.0,669.0,669.0,0.0
2021-03-02,,10798.0,10798.0,,9540.0,7631.0,3747.0,3747.0,0.0,1128.0,1128.0,0.0,383.0,383.0,0.0,1296.0,1296.0,0.0,290.0,290.0,0.0,1086.0,1086.0,0.0,686.0,686.0,0.0
2021-03-03,,10755.0,10755.0,,9209.0,7437.0,3639.0,3639.0,0.0,1115.0,1115.0,0.0,388.0,388.0,0.0,1254.0,1254.0,0.0,294.0,294.0,0.0,1074.0,1074.0,0.0,706.0,706.0,0.0
2021-03-04,,10640.0,10640.0,,9014.0,6990.0,3643.0,3643.0,0.0,1139.0,1139.0,0.0,369.0,369.0,0.0,1257.0,1257.0,0.0,278.0,278.0,0.0,1065.0,1065.0,0.0,680.0,680.0,0.0
2021-03-05,,9947.0,9947.0,,7951.0,7363.0,3185.0,3185.0,0.0,1005.0,1005.0,0.0,350.0,350.0,0.0,1219.0,1219.0,0.0,262.0,262.0,0.0,991.0,991.0,0.0,614.0,614.0,0.0
2021-03-06,,10781.0,10781.0,,8314.0,7300.0,3879.0,3879.0,0.0,1043.0,1043.0,0.0,259.0,259.0,0.0,1314.0,1314.0,0.0,296.0,296.0,0.0,1100.0,1100.0,0.0,653.0,653.0,0.0
2021-03-07,,10951.0,10951.0,,9720.0,7628.0,3999.0,3999.0,0.0,1091.0,1091.0,0.0,371.0,371.0,0.0,1230.0,1230.0,0.0,293.0,293.0,0.0,1103.0,1103.0,0.0,689.0,689.0,0.0
2021-03-08,,11416.0,11416.0,,9652.0,7805.0,4092.0,4092.0,0.0,1125.0,1125.0,0.0,378.0,378.0,0.0,1311.0,1311.0,0.0,282.0,282.0,0.0,1119.0,1119.0,0.0,686.0,686.0,0.0
2021-03-09,,11147.0,11147.0,,9091.0,7915.0,4007.0,4007.0,0.0,1046.0,1046.0,0.0,372.0,372.0,0.0,1235.0,1235.0,0.0,291.0,291.0,0.0,1148.0,1148.0,0.0,679.0,679.0,0.0
2021-03-10,,11397.0,11397.0,,9260.0,7989.0,4036.0,4036.0,0.0,1135.0,1135.0,0.0,393.0,393.0,0.0,1345.0,1345.0,0.0,282.0,282.0,0.0,1155.0,1155.0,0.0,700.0,700.0,0.0
2021-03-11,,11615.0,11615.0,,9693.0,7685.0,4074.0,4074.0,0.0,1202.0,1202.0,0.0,391.0,391.0,0.0,1388.0,1388.0,0.0,290.0,290.0,0.0,1107.0,1107.0,0.0,657.0,657.0,0.0
2021-03-12,,10869.0,10869.0,,8639.0,7804.0,3552.0,3552.0,0.0,1111.0,1111.0,0.0,387.0,387.0,0.0,1309.0,1309.0,0.0,292.0,292.0,0.0,1103.0,1103.0,0.0,649.0,649.0,0.0
2021-03-13,,9432.0,9432.0,,9212.0,8017.0,3205.0,3205.0,0.0,1148.0,1148.0,0.0,285.0,285.0,0.0,1112.0,1112.0,0.0,270.0,270.0,0.0,884.0,884.0,0.0,544.0,544.0,0.0
2021-03-14,,10957.0,10957.0,,9132.0,7189.0,3808.0,3808.0,0.0,1221.0,1221.0,0.0,353.0,353.0,0.0,1241.0,1241.0,0.0,276.0,276.0,0.0,1065.0,1065.0,0.0,693.0,693.0,0.0
2021-03-15,,11505.0,11505.0,,9445.0,7672.0,3931.0,3931.0,0.0,1133.0,1133.0,0.0,406.0,406.0,0.0,1335.0,1335.0,0.0,262.0,262.0,0.0,1150.0,1150.0,0.0,713.0,713.0,0.0
2021-03-16,,11595.0,11595.0,,9886.0,7932.0,4012.0,4012.0,0.0,1227.0,1227.0,0.0,418.0,418.0,0.0,1345.0,1345.0,0.0,280.0,280.0,0.0,1130.0,1130.0,0.0,721.0,721.0,0.0
2021-03-17,,10952.0,10952.0,,9616.0,8081.0,3650.0,3650.0,0.0,1068.0,1068.0,0.0,420.0,420.0,0.0,1310.0,1310.0,0.0,273.0,273.0,0.0,1171.0,1171.0,0.0,734.0,734.0,0.0
2021-03-18,,11701.0,11701.0,,10120.0,7942.0,3995.0,3995.0,0.0,1172.0,1172.0,0.0,422.0,422.0,0.0,1372.0,1372.0,0.0,277.0,277.0,0.0,1183.0,1183.0,0.0,738.0,738.0,0.0
2021-03-19,,10846.0,10846.0,,8737.0,8189.0,3458.0,3458.0,0.0,1119.0,1119.0,0.0,396.0,396.0,0.0,1293.0,1293.0,0.0,277.0,277.0,0.0,1164.0,1164.0,0.0,706.0,706.0,0.0
2021-03-20,,12176.0,12176.0,,9578.0,8133.0,4167.0,4167.0,0.0,1242.0,1242.0,0.0,438.0,438.0,0.0,1408.0,1408.0,0.0,302.0,302.0,0.0,1233.0,1233.0,0.0,717.0,717.0,0.0
2021-03-21,,12525.0,12525.0,,10584.0,8679.0,4375.0,4375.0,0.0,1252.0,1252.0,0.0,456.0,456.0,0.0,1393.0,1393.0,0.0,314.0,314.0,0.0,1284.0,1284.0,0.0,735.0,735.0,0.0
2021-03-22,,12565.0,12565.0,,10862.0,9207.0,4250.0,4250.0,0.0,1263.0,1263.0,0.0,455.0,455.0,0.0,1438.0,1438.0,0.0,323.0,323.0,0.0,1260.0,1260.0,0.0,778.0,778.0,0.0
2021-03-23,,12643.0,12643.0,,11146.0,9127.0,4331.0,4331.0,0.0,1310.0,1310.0,0.0,470.0,470.0,0.0,1450.0,1450.0,0.0,305.0,305.0,0.0,1324.0,1324.0,0.0,778.0,778.0,0.0
2021-03-24,,12790.0,12790.0,,11126.0,9488.0,4324.0,4324.0,0.0,1247.0,1247.0,0.0,469.0,469.0,0.0,1483.0,1483.0,0.0,333.0,333.0,0.0,1319.0,1319.0,0.0,744.0,744.0,0.0
2021-03-25,,12717.0,12717.0,,11023.0,9560.0,4324.0,4324.0,0.0,1247.0,1247.0,0.0,469.0,469.0,0.0,1483.0,1483.0,0.0,333.0,333.0,0.0,1319.0,1319.0,0.0,744.0,744.0,0.0
2021-03-26,,11129.0,11129.0,,9413.0,8760.0,3606.0,3606.0,0.0,916.0,916.0,0.0,407.0,407.0,0.0,1339.0,1339.0,0.0,277.0,277.0,0.0,1188.0,1188.0,0.0,681.0,681.0,0.0
2021-03-27,,12446.0,12446.0,,10425.0,8585.0,4299.0,4299.0,0.0,1323.0,1323.0,0.0,428.0,428.0,0.0,1412.0,1412.0,0.0,316.0,316.0,0.0,1292.0,1292.0,0.0,780.0,780.0,0.0
2021-03-28,,12634.0,12634.0,,10542.0,9015.0,4327.0,4327.0,0.0,1181.0,1181.0,0.0,433.0,433.0,0.0,1443.0,1443.0,0.0,294.0,294.0,0.0,1327.0,1327.0,0.0,779.0,779.0,0.0
2021-03-29,,12050.0,12050.0,,11016.0,9206.0,4054.0,4054.0,0.0,1129.0,1129.0,0.0,466.0,466.0,0.0,1452.0,1452.0,0.0,321.0,321.0,0.0,1258.0,1258.0,0.0,767.0,767.0,0.0
2021-03-30,,11407.0,11407.0,,8688.0,7935.0,3873.0,3873.0,0.0,1157.0,1157.0,0.0,337.0,337.0,0.0,1504.0,1504.0,0.0,297.0,297.0,0.0,1253.0,1253.0,0.0,651.0,651.0,0.0
2021-03-31,,12403.0,12403.0,,9878.0,9059.0,4450.0,4450.0,0.0,1306.0,1306.0,0.0,288.0,288.0,0.0,1523.0,1523.0,0.0,335.0,335.0,0.0,1277.0,1277.0,0.0,680.0,680.0,0.0
2021-04-01,,12893.0,12893.0,,11079.0,9266.0,4555.0,4555.0,0.0,1271.0,1271.0,0.0,377.0,377.0,0.0,1518.0,1518.0,0.0,340.0,340.0,0.0,1305.0,1305.0,0.0,655.0,655.0,0.0
2021-04-02,,11995.0,11995.0,,9745.0,9352.0,3792.0,3792.0,0.0,1152.0,1152.0,0.0,373.0,373.0,0.0,1476.0,1476.0,0.0,309.0,309.0,0.0,1274.0,1274.0,0.0,705.0,705.0,0.0
2021-04-03,,13018.0,13018.0,,10126.0,9365.0,4377.0,4377.0,0.0,1233.0,1233.0,0.0,445.0,445.0,0.0,1552.0,1552.0,0.0,328.0,328.0,0.0,1361.0,1361.0,0.0,754.0,754.0,0.0
2021-04-04,8524.0,8524.0,11756.2,,11262.0,9606.0,4055.0,4055.0,0.0,1145.0,1145.0,0.0,308.0,308.0,0.0,725.0,725.0,0.0,258.0,258.0,0.0,166.0,166.0,0.0,532.0,532.0,0.0
2021-04-05,11347.0,11347.0,11347.0,,8996.0,6383.0,3765.0,3765.0,0.0,1211.0,1211.0,0.0,404.0,404.0,0.0,1327.0,1327.0,0.0,285.0,285.0,0.0,1199.0,1199.0,0.0,743.0,743.0,0.0
2021-04-06,11958.0,11958.0,11958.0,,9994.0,8101.0,3967.0,3967.0,0.0,1154.0,1154.0,0.0,433.0,433.0,0.0,1438.0,1438.0,0.0,314.0,314.0,0.0,1289.0,1289.0,0.0,775.0,775.0,0.0
2021-04-07,12651.0,12651.0,12651.0,,10450.0,8789.0,4193.0,4193.0,0.0,1173.0,1173.0,0.0,469.0,469.0,0.0,1517.0,1517.0,0.0,333.0,333.0,0.0,1357.0,1357.0,0.0,763.0,763.0,0.0
2021-04-08,12854.0,12854.0,12854.0,,10322.0,9403.0,4207.0,4207.0,0.0,1244.0,1244.0,0.0,462.0,462.0,0.0,1489.0,1489.0,0.0,312.0,312.0,0.0,1363.0,1363.0,0.0,723.0,723.0,0.0
2021-04-09,11655.0,11655.0,11655.0,,8629.0,7301.0,3717.0,3717.0,0.0,1148.0,1148.0,0.0,445.0,445.0,0.0,1505.0,1505.0,0.0,347.0,347.0,0.0,1087.0,1087.0,0.0,716.0,716.0,0.0
2021-04-10,13064.0,13064.0,13064.0,,9503.0,8722.0,4337.0,4337.0,0.0,1319.0,1319.0,0.0,498.0,498.0,0.0,1609.0,1609.0,0.0,355.0,355.0,0.0,1389.0,1389.0,0.0,764.0,764.0,0.0
2021-04-11,12798.0,12798.0,12798.0,,11266.0,9843.0,4366.0,4366.0,0.0,1296.0,1296.0,0.0,474.0,474.0,0.0,1571.0,1571.0,0.0,373.0,373.0,0.0,1075.0,1075.0,0.0,803.0,803.0,0.0
2021-04-12,13377.0,13377.0,13377.0,,10900.0,9921.0,4398.0,4398.0,0.0,1406.0,1406.0,0.0,466.0,466.0,0.0,1624.0,1624.0,0.0,373.0,373.0,0.0,1365.0,1365.0,0.0,763.0,763.0,0.0
2021-04-13,13308.0,13308.0,13308.0,,11347.0,10030.0,4246.0,4246.0,0.0,1338.0,1338.0,0.0,493.0,493.0,0.0,1639.0,1639.0,0.0,383.0,383.0,0.0,1428.0,1428.0,0.0,833.0,833.0,0.0
2021-04-14,13058.0,13058.0,13058.0,,10094.0,9531.0,4013.0,4013.0,0.0,1313.0,1313.0,0.0,517.0,517.0,0.0,1591.0,1591.0,0.0,380.0,380.0,0.0,1461.0,1461.0,0.0,796.0,796.0,0.0
2021-04-15,13380.0,13380.0,13380.0,,10902.0,9520.0,4189.0,4189.0,0.0,1371.0,1371.0,0.0,513.0,513.0,0.0,1617.0,1617.0,0.0,381.0,381.0,0.0,1485.0,1485.0,0.0,793.0,793.0,0.0
2021-04-16,12705.0,12705.0,12712.0,,9873.0,9126.0,3979.0,3979.0,0.0,1290.0,1290.0,0.0,484.0,484.0,0.0,1569.0,1569.0,0.0,383.0,383.0,0.0,1413.0,1413.0,0.0,798.0,798.0,0.0
2021-04-17,11940.0,11940.0,11940.0,,8237.0,4853.0,3844.0,3844.0,0.0,1309.0,1309.0,0.0,418.0,418.0,0.0,1514.0,1514.0,0.0,335.0,335.0,0.0,1375.0,1375.0,0.0,574.0,574.0,0.0
2021-04-18,12661.0,12661.0,12661.0,,9873.0,7957.0,4043.0,4043.0,0.0,1278.0,1278.0,0.0,446.0,446.0,0.0,1580.0,1580.0,0.0,339.0,339.0,0.0,1413.0,1413.0,0.0,697.0,697.0,0.0
2021-04-19,12961.0,12961.0,12961.0,,10158.0,8761.0,4291.0,4291.0,0.0,1304.0,1304.0,0.0,451.0,451.0,0.0,1606.0,1606.0,0.0,356.0,356.0,0.0,1439.0,1439.0,0.0,751.0,751.0,0.0
2021-04-20,13228.0,13228.0,13296.0,,10747.0,9565.0,4292.0,4292.0,0.0,1308.0,1308.0,0.0,501.0,501.0,0.0,1608.0,1608.0,0.0,378.0,378.0,0.0,1488.0,1488.0,0.0,726.0,726.0,0.0
